;edit_history_tweet_ids;id;text;intent
0;['1626370708161921025'];1626370708161921024;"xim, social duty, or politic
_Code_Iherb_coupon_reward_s_Promocode_
ious affair she had always https://t.co/9kbPkhqcol";politic
1;['1626370704395448320'];1626370704395448320;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
2;['1626370703334477825'];1626370703334477824;Can people plz be my friend I want wholesome non politic talk plz it would be epik https://t.co/fP971YuBdz;politic
3;['1626369490123456515'];1626369490123456512;RT @RaulSobrinoJ: Help me to understand: actor Denzel Washington didn't want to kiss actress Julia Roberts in a movie to avoid to displeasu…;politic
4;['1626369095934398465'];1626369095934398464;@JayAsamonye @Odogwu_Nomso @IkukuomaC I told someone same thing. El rufai is actually a mole cleverly planted in the nucleus of the foolish enemy. Tinubu might be a genius in Southwest politics but he's an infant in National politic;politic
5;['1626369086471954434'];1626369086471954432;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
6;['1626368516885733377'];1626368516885733376;"RT @Sallysharifi: I'm not a political person, which means you know very well what politic is and you are afraid of it!
In fact, you have be…";politic
7;['1626368234118078471'];1626368234118078464;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
8;['1626367972657987586'];1626367972657987584;"higher  tha'z the  you!"" looked  eet of  those  tell her  g--politic' #银行流水 #查记录  、https://t.co/fMzgd2Zva3";politic
9;['1626367639780982784'];1626367639780982784;@uknowjulian @Ashikai yelan bas both the brain and the politic and she’s hotter so…;politic
10;['1626367631832887298'];1626367631832887296;RT @AnonOpsRevolt2: Far-right politic party of #Iran is now crushed. #Anonymous and #Apoist hacker fights for the women's freedom in Iran.…;politic
11;['1626367313665482752'];1626367313665482752;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
12;['1626367260683124739'];1626367260683124736;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
13;['1626367060149252097'];1626367060149252096;RT @AnonOpsRevolt2: Far-right politic party of #Iran is now crushed. #Anonymous and #Apoist hacker fights for the women's freedom in Iran.…;politic
14;['1626366921510641669'];1626366921510641664;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
15;['1626366865907007488'];1626366865907007488;Don Lemon Is at It Again https://t.co/FIadywUDRH  - @politic_talks;politic
16;['1626366820675473410'];1626366820675473408;RT @AnonOpsRevolt2: Far-right politic party of #Iran is now crushed. #Anonymous and #Apoist hacker fights for the women's freedom in Iran.…;politic
17;['1626366582804062208'];1626366582804062208;"We would be on our own 
And, always politic 
And shy of condescension, 
I would manage by some trick 
To switch the talk to eels 
Or lore of the horse and cart 
Or the Provisionals.";politic
18;['1626366440818319360'];1626366440818319360;Help me to understand: actor Denzel Washington didn't want to kiss actress Julia Roberts in a movie to avoid to displeasure his wife and others black women. But I have been seeing most of the commercial ads showing mixed couple as the right politic;politic
19;['1626366318382383104'];1626366318382383104;RT @AnonOpsRevolt2: Far-right politic party of #Iran is now crushed. #Anonymous and #Apoist hacker fights for the women's freedom in Iran.…;politic
20;['1626366122349019136'];1626366122349019136;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
21;['1626366052220256256'];1626366052220256256;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
22;['1626365210897354754'];1626365210897354752;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
23;['1626364378588266497'];1626364378588266496;publisher ut it with  g--politic' ter  drop  ou'ave in  our  #车辆定位 *找回微博  、https://t.co/YzKWxvhM5h;politic
24;['1626363837296279553'];1626363837296279552;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
25;['1626363832779124736'];1626363832779124736;@politic_animal I remember this being reported when I was an undergraduate. Absolutely unbelievable to see it keep going over the years. And now this! Total disgrace.;politic
26;['1626363385750204417'];1626363385750204416;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
27;['1626363247719849986'];1626363247719849984;@politic_animal @iaindocherty Seriously, whilst the legal profession is recognising it’s failings, Project Management, where this really started, has yet to acknowledge anything. ( Project Management also allowed knocking on for 400k #Tesla cars to run with dangerous Beta s/w).;politic
28;['1626362585149997057'];1626362585149997056;filled her  De l'Isle. nothing  debarred  doubtlezz  ere are  g--politic' ain she  *婚姻记录查询 #微信找回密码  、https://t.co/fMzgd2Zva3;politic
29;['1626362087705350144'];1626362087705350144;@LI_politic_guy I have the same experience on my campus, though I think this may be because we are talking about college students. I honestly don't know if this would be as true regarding all young people.;politic
30;['1626362013617123328'];1626362013617123328;@politic_animal @iaindocherty People were imprisoned, the wrong people;politic
31;['1626361375969648641'];1626361375969648640;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
32;['1626361320797765632'];1626361320797765632;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
33;['1626361191290347523'];1626361191290347520;"RT @Jeff_Davis1808: ""Is it politic, and wise, or right even...to elevate the ignorant negro, who has been enslaved mentally as well as phys…";politic
34;['1626360802545487875'];1626360802545487872;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
35;['1626360668239630337'];1626360668239630336;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
36;['1626360538711363584'];1626360538711363584;Maine Democrat charged with defrauding election system resigns https://t.co/Fm91VWXf6X  - @politic_talks #Politics #Political;politic
37;['1626360341532745729'];1626360341532745728;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
38;['1626360265083068417'];1626360265083068416;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
39;['1626360151413235827'];1626360151413235712;"@yourMoonstone Indie rock, giant robots, surrealism, French classic cooking, spaghetti westerns, samurai movies, philosophical/grand politic sci Fi, analog media, pulp sci-fi, noir film, guns, ""magic crystal"" fantasy, system design, astronauts being flung into deep space alone from an accident";politic
40;['1626359766455840768'];1626359766455840768;@wsmartin218 @JDVance1 Sorry, republicans aren't allowed to politic on matters concerning negligent environmental regulations;politic
41;['1626359331531767815'];1626359331531767808;@politic_animal I agree entirely. When I first read about it, I couldn’t believe that someone would argue that a computer system couldn’t be wrong or that a court would accept this as fact. And to see people lose livelihoods and lives over this, is horrific.;politic
42;['1626359289945407490'];1626359289945407488;one thing  her own  g--politic' sad  smile  only said  Mrs.Chester. #飞机/动车信息 #QQ聊天记录  . https://t.co/5aq2t6nGcb;politic
43;['1626358902164955136'];1626358902164955136;@politic_animal The only people suffering are those wrongly accused in the first place. A stain on our society.;politic
44;['1626358882074525696'];1626358882074525696;@pptsapper A citizen is a person who takes personal responsibility for the defense of the body politic. Best line from Heinlein Starship Troopers;politic
45;['1626358794497163264'];1626358794497163264;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
46;['1626358487914627072'];1626358487914627072;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
47;['1626358258142269440'];1626358258142269440;RT @BooksStoryline: Carnival Songs is a new novel by S.V. Brown about the history of politic, race and society in the city of Torrenceburg,…;politic
48;['1626358171974488068'];1626358171974488064;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
49;['1626358043603619846'];1626358043603619840;@ACSP_Canada  Please Dr Tam, addition to UK,  another state stopping all boosters under age 70 based on a real independent study. Please listen the video of this Florida official. Do not submit to politic. Be a scientist. @unacceptfringe https://t.co/AfzQ2EUGKg;politic
50;['1626357845875728384'];1626357845875728384;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
51;['1626357823075495936'];1626357823075495936;RT @BooksStoryline: Carnival Songs is a new novel by S.V. Brown about the history of politic, race and society in the city of Torrenceburg,…;politic
52;['1626357679538208769'];1626357679538208768;Nice confession ,head of a man politic party for benefit black campaign for next 01 ? are you still a slave in modern centurie ?WHY ! Mandat from the big people  SUPERman ,racist a religion, racist power power and position ,opposite ,propanganda https://t.co/MetWNm4kPh;politic
53;['1626357582905368576'];1626357582905368576;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
54;['1626357253560233984'];1626357253560233984;Yall really suggested that man like the only reason he’s popular isnt because hes NOT black. But like i said that politic switch up on Christopher Maurice.;politic
55;['1626357220928638977'];1626357220928638976;"@officialABAT Jagaban of the Nigeria politic. Na your time. 

♾️
#RenewedHope2023";politic
56;['1626357159339458564'];1626357159339458560;@darrengrimes_ Politic correctness created the woke. Are any insane people locked up these days? 🤷‍♂️;politic
57;['1626357036643659776'];1626357036643659776;GOP rep suggests JD Vance is 'irresponsible' for advising East Palestine residents to drink bottled water https://t.co/xMn4yydYmM  - @politic_talks #Politics #Political;politic
58;['1626357029945344001'];1626357029945344000;Transportation chair to hold briefing on Ohio train disaster to uncover 'facts' as safety concerns remain https://t.co/TKVxHCpC3h  - @politic_talks #Politics #Political;politic
59;['1626357021992955904'];1626357021992955904;White House doctor says Biden 'fit to serve' as president: 'Healthy, rigorous, 80-year-old' https://t.co/qd3tr5NVGj  - @politic_talks #Politics #Political;politic
60;['1626356621784801287'];1626356621784801280;This is actual some good home cooking. First twitter politic tweet that hits 100% https://t.co/KB4DdvamEz;politic
61;['1626356559696785409'];1626356559696785408;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
62;['1626356509251670017'];1626356509251670016;RT @MuvaPrincess: Middle class (though, atp, she’s upper class lol) black girls who ain’t never even seen a lady of the night love to dress…;politic
63;['1626355655844978688'];1626355655844978688;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
64;['1626355125701713920'];1626355125701713920;"@LI_politic_guy Well, I’ll suggest you should also reach out to cyber tecnologist on IG,  I'm pretty sure they can help, they also helped me out when I was also a victim
https://t.co/P8Z7iEKa05 
Here's the link to their official page";politic
65;['1626355024434429952'];1626355024434429952;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
66;['1626354411550265346'];1626354411550265344;@bennyjohnson Hi Tucker here in Brasil there are 900 politic prisoners that have bin treated with out humans rights please tell the world what's going on here! Thank you we are desperate!;politic
67;['1626353963812487171'];1626353963812487168;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
68;['1626353566393794560'];1626353566393794560;"@BartoszMilewski estimated to 1% in the general male population, up to 15% in some areas (politic, finance, etc)
You were talking about psychopaths right?
(in any cases, ""the psychopath code"" is a good free book : https://t.co/J0IQrBPQ7K)";politic
69;['1626353496336531456'];1626353496336531456;Lawmakers mock Biden after UFO address: 'CCP is laughing at him' https://t.co/8JOSVrI6VO  - @politic_talks #Politics #Political;politic
70;['1626353341704859648'];1626353341704859648;"RT @SamLMontano: Disaster politics are going to politic. 

FEMA probably has been saying that because it’s in line with disaster policy. If…";politic
71;['1626353022983864325'];1626353022983864320;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
72;['1626352599795437573'];1626352599795437568;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
73;['1626352590534352896'];1626352590534352896;Absolute drivel. A politician who can't even politic well, let alone protect and promote public health.;politic
74;['1626352310799441926'];1626352310799441920;"RT @SamLMontano: Disaster politics are going to politic. 

FEMA probably has been saying that because it’s in line with disaster policy. If…";politic
75;['1626352208609517569'];1626352208609517568;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
76;['1626351965855956993'];1626351965855956992;"cowardice asks... is it safe? expediency... is it politic? vanity... is it popular? but conscience asks the question - is it right? and there comes a time when one must take a position that is neither safe, nor politic, nor popular; but one must take it because it is right.";politic
77;['1626351929394700288'];1626351929394700288;@KhulaniQoma In his career as a mec he had kids at his disposal and used them for politic gain man has no shame and doesn't deliver sweet tongue thou;politic
78;['1626351900768468995'];1626351900768468992;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
79;['1626351866186731520'];1626351866186731520;Biden signs ‘racial equity’ order requiring federal agencies to build ‘equity action plan’ https://t.co/ptPxRX6P5i  - @politic_talks #Politics #Political;politic
80;['1626351259170095106'];1626351259170095104;"RT @paulaakpan: This is why a logic of antiblackness has to underpin any communal politic. This is how Black feminist resources &amp; modes of…";politic
81;['1626350862577840128'];1626350862577840128;My Response to Chelsea Handler’s Newest Attacks https://t.co/PFIxUbCBpf  - @politic_talks;politic
82;['1626350725872906240'];1626350725872906240;"!--that  presence  ""Will!Ah, y  themselv humaniz on:""It's  g--politic' #毕业证书提供 *修改学历  . https://t.co/9yqS9R7Aal";politic
83;['1626350638366949377'];1626350638366949376;"Nicaragua: Another Priest Sentenced to 10 years in Prison 

According to a recent report, endorsed by the Inter-American Commission on Human Rights (IACHR), the number of politic...
https://t.co/7mM2QDyZGQ
#LatinAmerica #Newsdeskinbox 
#bishop #CatholicNews #... https://t.co/XcXs1DymGW";politic
84;['1626350383118569473'];1626350383118569472;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
85;['1626349538901385217'];1626349538901385216;@Lily_PolisStan Rush was not nearly as poisonous to the body politic as Obama was. He seriously set the stage for the racial re-polarization of the country.;politic
86;['1626349394072154114'];1626349394072154112;"Nicaragua: Another Priest Sentenced to 10 years in Prison 

According to a recent report, endorsed by the Inter-American Commission on Human Rights (IACHR), the number of politic...
https://t.co/PNOSqyTURo
#LatinAmerica #Newsdeskinbox 
#bishop #CatholicNews #... https://t.co/eNP0bZkpda";politic
87;['1626349096293498886'];1626349096293498880;Ron DeSantis applauds court striking down 'activist attempts' to overturn parental rights law https://t.co/CNMr1bQdT4  - @politic_talks #Politics #Political;politic
88;['1626349088412401664'];1626349088412401664;Kentucky Supreme Court leaves state's near-total abortion ban in place https://t.co/CCWegUz05d  - @politic_talks #Politics #Political;politic
89;['1626348883734298627'];1626348883734298624;@EsotericCD That’s hate speech,  he’s healthy rested and ready to politic!!!;politic
90;['1626348793087266818'];1626348793087266816;"Man Is In Fetters...Cards &amp; Letters Shard US (Over #Fetterman)...Yet To Get Better (The Body Politic Still Sick &amp; In Pain As #McCain, As #Domenech Gets In His Licks) 

(C) Quips by Mum's The Tummler ™ 2023 https://t.co/1D2SP9phsP";politic
91;['1626348561292992516'];1626348561292992512;"RT @SamLMontano: Disaster politics are going to politic. 

FEMA probably has been saying that because it’s in line with disaster policy. If…";politic
92;['1626348460235431936'];1626348460235431936;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
93;['1626348260553109504'];1626348260553109504;RT @kristynwongtam: Doug Ford should demand Caroline Mulroney's resignation for her abuse of the public service. But he won't. Ford has no…;politic
94;['1626348047067230208'];1626348047067230208;@TulioWars I'm neutral and I don't like this politic game of war. However, I try to use my brain and look for the facts not just run with someone's narrative and start cheering them on like if it's a sport like you do;politic
