;edit_history_tweet_ids;id;text;intent
0;['1629994603448352768'];1629994603448352768;@DonaldJTrumpJr You can be a democrat and agree with 50% of what they are. However I don’t agree with anything the GQP believes in. I believe in democracy and not autocracy . I believe women have the right to choose. I believe we are a multi untied country not 100% white. No religion in politic;politic
1;['1629994427333636102'];1629994427333636096;"The first a political market drum in the country was a carried out by the Judiciary Bhutto was hanged then the constitutional testimony of Nawaz Sharif was also done by the Judiciary politic made such a marks in history that the nation members them even
#قانون_سے_بالاتر_فتنہ https://t.co/HcG5RuhLvL";politic
2;['1629994322027331584'];1629994322027331584;"The first a political market drum in the country was a carried out by the Judiciary Bhutto was hanged then the constitutional testimony of Nawaz Sharif was also done by the Judiciary politic made such a marks in history that the nation members them even
#قانون_سے_بالاتر_فتنہ https://t.co/Hoiff5ciZg";politic
3;['1629994012513009664'];1629994012513009664;RT @raynerjaeliu: @nytimes As usual, NYT knows little about what they're covering and frames statements meant to expand the conversation th…;politic
4;['1629993543740674049'];1629993543740674048;@quinncyjames @HauwaAllahbura He can join politic if truly he's concern;politic
5;['1629993525923446784'];1629993525923446784;"@im_thinking2 how about we as Conservatives own up to the fact that the majority of our side in the politic are supporting this Tax giveaway to a corrupt NAZI led cooked up war, &amp; why, because of Gas sales to Europe &amp; our weapons manufacturers reaping billions,";politic
6;['1629992774895296512'];1629992774895296512;@Mrstark_IX @HauwaAllahbura Your pastor doesn't respect himself, he can equally join politic if he is pain ok. Mumu follower;politic
7;['1629992737259900929'];1629992737259900928;@LeGrondement The golden king was just tired from all the boring work. He would have prefered to can walk around in his kingdom, but instead he has to do so much of the politic work as punishment for having missed so many days.;politic
8;['1629992074660511746'];1629992074660511744;@politic_animal Fantastic. It will be hugely popular, I'm sure.;politic
9;['1629990858668777473'];1629990858668777472;@LI_politic_guy Free snacks yum;politic
10;['1629990525754376193'];1629990525754376192;"_Ounass_Discount_Noon_Code_Namshi_Coupon_Sivvi_Promo_Non_s_
 to have forgotten our politic https://t.co/b9kPnoh8RL";politic
11;['1629990259055382529'];1629990259055382528;A botanical body politic? A bold departure from orthodoxy by JRM … https://t.co/cZQ1xO0wBv;politic
12;['1629988645137707008'];1629988645137707008;@charliekirk11 We American people fed-up paying for dirty politic power, their militants roiters, we will leave NATO any second in our opinion, will be permanent leaving NATO slow by finding America First leaders.;politic
13;['1629987796990525441'];1629987796990525440;Politic but I’m sure he’ll still get something as compensation maybe even though he snitched 😭😂😂 https://t.co/s7VKVBr3Ex;politic
14;['1629987699472977922'];1629987699472977920;RT @StanleyCohenLaw: There are cheerleaders throughout the international body politic that are blinds as bats.;politic
15;['1629987215928623104'];1629987215928623104;it done  running  g--politic' may have  down.Ali the  significan perfec'ge *车辆轨迹 #查资料  + https://t.co/mO0ynXt27O;politic
16;['1629985757170634753'];1629985757170634752;@LI_politic_guy thanks 🤭;politic
17;['1629985733015379970'];1629985733015379968;"@deAdder @nbfunnyman Hard to tweet about art…the ‘thing’ is more real, re-cast, and the politic-minded have to scramble as a truth escapes control…
I suspect the artist loves the ‘thing’, warts and all, in ways others can’t
Their analysis kills what it studies, &amp; lacks power of resurrection";politic
18;['1629985727344943104'];1629985727344943104;"@Deaftrav @therobprimo1 OK wise guy.. thats why jt appointed Alberta's personally. 

 can you hear me... it's not fair and equal under the body politic under the law or under taxation. so I am telling you and every one listening... we're done.. we want a divorce.";politic
19;['1629985466903666688'];1629985466903666688;RT @spacegodkami: I’m not Obama so why would you think that I politic? https://t.co/HXmDpr4IGs;politic
20;['1629985263500894210'];1629985263500894208;RT @GeauxGabrielle: Chloe Bailey is 25. She’s grown enough to catch that heat too tbh. Besides it being incredibly bad business to alienate…;politic
21;['1629984660238348291'];1629984660238348288;RT @CommunityMvt: The real work is on the block not on social media. Support @CommunityMvt community organizing, safety/cop-watch walks, co…;politic
22;['1629984439940808705'];1629984439940808704;RT @spacegodkami: I’m not Obama so why would you think that I politic? https://t.co/HXmDpr4IGs;politic
23;['1629984401395437568'];1629984401395437568;"Smart clothes
Smart words
Hip imagery
Window dressing

Burn baby burn with our new coal and gas
A home is an investment not a human right
Food on the table is a privilege

Body politic 101

#auspol";politic
24;['1629984270415728640'];1629984270415728640;@LI_politic_guy @MWPolitics101 Free school lunches, inmates can vote (once out of prison) I think something Im forgetting to.;politic
25;['1629983527113465859'];1629983527113465856;"cowardice asks... is it safe? expediency... is it politic? vanity... is it popular? but conscience asks the question - is it right? and there comes a time when one must take a position that is neither safe, nor politic, nor popular; but one must take it because it is right.";politic
26;['1629982921628192768'];1629982921628192768;“During a phase of democratic declinism, when the US and UK are in the doldrums but the health of the Australian body politic has unquestionably improved following the departure of Scott Morrison, there is also an opportunity to become something of a global paragon” @ClareONeilMP https://t.co/wMiA0EaKW6;politic
