;edit_history_tweet_ids;id;text;intent
0;['1629632310407577601'];1629632310407577600;“agora vou falar inglese i politic person in russian disturbion psychology psychiatric stop please stop, okay?”;politic
1;['1629631646973526016'];1629631646973526016;"RT @AnalystSomalia: 2nd cause of Somaliland’s current wobbliness has its roots in corruption &amp; election rigging; 

Rigging of 2017 election…";politic
2;['1629631615554011137'];1629631615554011136;"MR PUTIN 
YOU WILL DY ON DAY 

AND ALL WE DESIRE 

TO PUT A END ON YOUR POLITIC DESTROING AND SERIAL KILLING OF YOUR PEOPLE, UCRANIA, AND ALL PEOPLE ON EARTH";politic
3;['1629630734523670528'];1629630734523670528;Nah, they just lead to extremely liberty-based politic views. Stop making conservatives sound based. https://t.co/VZmUyeooJ2;politic
4;['1629630396345245699'];1629630396345245696;"WHO INVADES DESTROYS AND KILLS 
EVEYTHING EVERYBODY EVERYWHERE

IS AN ASSASSIN SERIAL KILLER

IF PUTIN WANTS TO KILL

KILL HIMSELF FIRST

NOBODY ON EARTH LIKES 
HER POLITIC FULLNISS";politic
5;['1629627793506959360'];1629627793506959360;@JoThoAlbright @LI_politic_guy They were 8 months ago when I was on holiday;politic
6;['1629627644311379969'];1629627644311379968;latinos who insist on aligning themselves with right wing american politic groups are sooooo strange to me;politic
7;['1629625658812026880'];1629625658812026880;that giant domino meme but its me seeing the 'pornstars rant' JLE video on youtube when I was 14 to my feminist politic today;politic
8;['1629625443383951360'];1629625443383951360;"@archgategaming @breddy_e @TheDank_Voyager and i agree, he should still critize

but you guys seem to pretend that he didn't FUCKING DONATE 50K to a lgbt charitie, and if i'm not wrong it's even more than he ever donated to any politic and think he's the worst person that put his feet on the planet";politic
9;['1629624787671695363'];1629624787671695360;"@politic_animal @ProfChalmers Can you tell the team that writes the tender response has nothing to do with the team that deals with implementation &amp; delivery of service?";politic
10;['1629624510138687488'];1629624510138687488;@tedcruz You really think you're that funny? Maybe go spend some time with your daughter and get off Twitter where you play these politic games.;politic
11;['1629624227149107201'];1629624227149107200;@BK_McCallum @jlhainy @gwarrior201 @BasedMikeLee And I’m not sure if you’re being intentionally obtuse or if we’re just talking about different things, but I feel like there’s a distinction between marketing to the body politic and political sponsorship.;politic
12;['1629623999578927104'];1629623999578927104;"@egrattan @NikoTe1 @VP @POTUS Of course women are people. To say ""pregnant people"" removes a fixed gender away from women and implies  that being pregnant is gender neutral or a man can get pregnant. It is a weird pretzel of logic from Wokists and Identity  Politic extremists. 

Only women can get pregnant,… https://t.co/tFOOK7DBST";politic
13;['1629623919811391493'];1629623919811391488;RT @PanSteam: @goldpearl9 @JoyceWhiteVance @DavidJollyFL He could... Get caught doing more than flip flopping. The @Gop never pays  a price…;politic
14;['1629623795081150465'];1629623795081150464;@AddBrown Definitely unlucky not to take all three points. If you play like that for the rest of the season you’ll be fine. Why is Politic not starting ? I always thought there’s a really good player there. But never really thought he was a wing back 🤔;politic
15;['1629623682359341057'];1629623682359341056;Nigeria politic 😂😂😂;politic
16;['1629623298370969601'];1629623298370969600;@YaoiMom22 @dragonsnphoenix Im sure you aint know this fully mum since its in malay. I have seen the video. Showing dissatisfaction w curse is still considered as okay but when it's related to nationalism of countries, S'pore etc. This can lead to politic issue mum😔😔;politic
17;['1629622839996473344'];1629622839996473344;RT @talkingwalk: @WizePenguin John Howard might like to pull his head out of his arse bcos he'll never comprehend the irretrievable  damage…;politic
18;['1629622811483426816'];1629622811483426816;"Nicaragua: Another Priest Sentenced to 10 years in Prison 

According to a recent report, endorsed by the Inter-American Commission on Human Rights (IACHR), the number of politic...
https://t.co/fLbw3MfKpC
#LatinAmerica #Newsdeskinbox 
#bishop #CatholicNews #... https://t.co/REj4lZuae6";politic
19;['1629622742327906306'];1629622742327906304;RT @WizePenguin: ‘It’s in the past’: Howard insists no ‘damage’ done to Australia’s body politic https://t.co/ScpD2ILlIe;politic
20;['1629622126779957254'];1629622126779957248;@politic_talks I'm going with the #FatHitler ones;politic
21;['1629622078755295232'];1629622078755295232;RT @TonyKhay: If you're BATified and in support of this balablu politic, it says a lot about your moral compass and this is beyond your so-…;politic
22;['1629621980860239873'];1629621980860239872;RT @Euan_MacDonald: We’re seeing the results of a weakening of the US democratic immune system here: Due to hyper-partisan politics, the bo…;politic
23;['1629621640811167751'];1629621640811167744;@marbsjewels @RevolutApp Why Revolut does that ?it is politic issue... nothing to do with banking;politic
24;['1629621613590134787'];1629621613590134784;"Another warmonger (and an apostate) at that who needs to be expelled from the body politic.

https://t.co/pjcetFdEg9";politic
25;['1629621449634750471'];1629621449634750464;"Nicaragua: Another Priest Sentenced to 10 years in Prison 

According to a recent report, endorsed by the Inter-American Commission on Human Rights (IACHR), the number of politic...
https://t.co/wcypQQtqP4
#LatinAmerica #Newsdeskinbox 
#bishop #CatholicNews #... https://t.co/SGGjgTSWvy";politic
26;['1629620701362548739'];1629620701362548736;@MarioNawfal baltic nation are in mind wash opresive ejemony @mfa_russia only have to free from that politic ejemony that us made not to masive kill any one. historically its proven that the corrupt fake gov on us and otan infiltrated and imposed corrupt people on regimes for thier ejemony;politic
27;['1629619693052108800'];1629619693052108800;interest  fatal to  g--politic' be  So he  firz'he's  antique  *医保查档 #公司股东  * https://t.co/fMzgd2Zva3;politic
28;['1629619066792026113'];1629619066792026112;Yeah and then y'all politic on it like u know something;politic
