;edit_history_tweet_ids;id;text;intent
0;['1631444154638016513'];1631444154638016512;"RT @StanleyCohenLaw: Many non ""Americans"" have for years noted a lack of intellectual capacity among the US body politic. Welcome to the cl…";politic
1;['1631443783987462146'];1631443783987462144;RT @1lilfred_: Braaaaa on god 😂 not even on no politic shit just can’t get wit it;politic
2;['1631443300006649858'];1631443300006649856;It's notoriously hard for them to find Black men for these dating shows, they just end up recycling wanna-be-famous by any means necessary negroes. Ain't a good politic to be found in that type of person. https://t.co/SiHxlRWGkm;politic
3;['1631442918882902016'];1631442918882902016;Braaaaa on god 😂 not even on no politic shit just can’t get wit it https://t.co/7SxPOYU9Um;politic
4;['1631442720047726592'];1631442720047726592;"If this were true about FF/FG, I'd vote for them. 

But much in the same way FF/FG don't take defence seriously, we shouldn't take PBP seriously. 

They're a comic side show to the broader body politic at best. https://t.co/oBCmevI7IS";politic
5;['1631442470922854401'];1631442470922854400;"@mr_fofanah D reason R say d ECOWAS and AU na main problem na Africa politic. 
Dem know say d election was rig, but da beg  PO fr accept d result. 
But I love PO fr e stance.";politic
6;['1631442271634874369'];1631442271634874368;Idaho murders: Search warrant reveals new revelations https://t.co/XV2H2qnmQI  - @politic_talks #politics #politic;politic
7;['1631441778111856642'];1631441778111856640;"RT @TomasZdechovsky: 7/ that serves man, and therefore has the hope that man will also serve it.”

I believe 🇨🇿 and 🇮🇷 are sharing the same…";politic
8;['1631441771023441924'];1631441771023441920;Crying at Bryan trying to politic and open the 4 hour PPV https://t.co/rs46pAECL9 https://t.co/uiFJ0UtfWo;politic
9;['1631441717651210240'];1631441717651210240;"@CultrHack @mehdirhasan @PoliticsProse @jrpsaki Young 

Do some difficult things.
Do them well
Pick up your goddamn burden
And walk up the hill

definitely not politic and #woke ideologue.";politic
10;['1631441450910220288'];1631441450910220288;"@SimonOnFilm The plate-spinning for something as simple as ""who will win on Oscar night?"" is completely ridiculous. No mention of Yeoh's HK work. She wrote this purely on the back of trying to politic Michelle Yeoh to a win. https://t.co/GgzhxRlSpD";politic
11;['1631440564867547137'];1631440564867547136;@LewBoyTravels @politic_animal says yes.;politic
12;['1631440523687755779'];1631440523687755776;RT @BooksStoryline: Carnival Songs is a new novel by S.V. Brown about the history of politic, race and society in the city of Torrenceburg,…;politic
13;['1631439711389745152'];1631439711389745152;"@macsween_prue @billshortenmp @BenFordhamLive @2GB873 Its taken the efforts of Bill Shorten and ALP to REALLY start cleaning up the mess of LNPs' NDIS ""overseeing"" for petes sake. Gov ""setting prices for Services"" is a FAR cry from your supported LNP Conservative politic, yet AGAIN showing you lack awareness to WHAT you support. Sad";politic
14;['1631439074576969728'];1631439074576969728;"@RealVinnieJames @mtaibbi I have no historical evidence of self-proclaimed Conservatives ever behaving as you describe and implementing policy as you describe.
Which is why the ""both sides"" meme is false and this society is sick. The parties are a cancer on the body politic.";politic
15;['1631437407177383936'];1631437407177383936;RT @shams_sudden: Do I look like a cheap nigha? Want some attention come with some money and we can politic https://t.co/C5fMO4gQHS;politic
16;['1631437119213248514'];1631437119213248512;"@GreenSmithy @ArrestSBF @iamyesyouareno BLM fights for a lot of the black people that are killed everyday by white supremacists

LGBT people are bullied and killed (trans people) by stupid people

This politic groups are a voice and a refuge to a lot of persons, but how you, an straight supremacist will understand it?";politic
