;edit_history_tweet_ids;id;text;intent
0;['1630357084091949056'];1630357084091949056;@RNCResearch Once Harris retires from politic, she could get a job on a sitcom playing someones dippy neighbor.;politic
1;['1630356492158369792'];1630356492158369792;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
2;['1630356015328657409'];1630356015328657408;RT @JCJDynasty: As someone who has dipped their toe into #devy content creation, I have to say this is the “Gold Standard” for devy content…;politic
3;['1630355682343137280'];1630355682343137280;Let it be known: it is always a faceless account demanding credibility and ethical compromises for the sake of the radical politic the existence of their faceless accounts contradicts.;politic
4;['1630355628588761095'];1630355628588761088;@AjefuD @AlfaAdam001 @realFFK Why are all LP asking for cancellation of an election half way ? After they won Lagos no cancellation they won Anabra no cancellation but now that APC win some states cancellations come out ? Let be wise politic is more than what you see is calculation;politic
5;['1630354653534666753'];1630354653534666752;RT @JCJDynasty: As someone who has dipped their toe into #devy content creation, I have to say this is the “Gold Standard” for devy content…;politic
6;['1630354535335055360'];1630354535335055360;RT @JCJDynasty: As someone who has dipped their toe into #devy content creation, I have to say this is the “Gold Standard” for devy content…;politic
7;['1630354490330165248'];1630354490330165248;RT @FreyjaErlings: You ever think about how Musk bought a 40 billion dollar posting transplant and the body politic just rejected it https:…;politic
8;['1630354478648926210'];1630354478648926208;Anna Paulina Luna says her military records likely leaked by Air Force to Dem firm as scandal grows: 'It's BS' https://t.co/aaZf0ePKZp  - @politic_talks #Politics #Political;politic
9;['1630353884248940545'];1630353884248940544;"@TheRavenHK @seprolus @ShitpostGate First off:good bitches don’t deserve shit
Second off: im not telling you where im from but American politic are the cancer of modern society on both sides and it becomes my problem when it affects the rest of us";politic
10;['1630353787830300673'];1630353787830300672;@squareforfour fr why they give that importance to a flag than the concert which they gonna see and the girls, like is not like they are telling them not to go, just no flags same as politic ones lol;politic
11;['1630353611573309441'];1630353611573309440;@AndyGJBurge @PeteSalopian @Nigel_Farage Well said. He is a despicable piece of flotsam on the body politic.;politic
12;['1630353536092454913'];1630353536092454912;"As someone who has dipped their toe into #devy content creation, I have to say this is the “Gold Standard” for devy content in the space.

No @4WhomJBellTolls I’m not doing a Richard Nixon era politic by calling it that.

First rate, first class, all gas, superlative. Well done. https://t.co/4FqoDSXVhI";politic
13;['1630353526835535873'];1630353526835535872;@ScottAdamsSays @YouTube Your politic cartoons were always trash 🗑️….good riddance. Make room for better version of you…..You’re very replaceable;politic
14;['1630353278792876032'];1630353278792876032;@POTUS Look who's talking about playing politic LMFAO;politic
15;['1630353012207042569'];1630353012207042560;@WhiteHouse The republican party play politic game and do not get solutions of problems american people;politic
16;['1630352175732850689'];1630352175732850688;"@dave43law Eeeek. Chucky getting involved in matters politic? Whatever next? Readers may remember another King who was politically active, Edward VIII. He sought to do a deal with Hitler. 

Best for the Monarch to stay well away from the political arena if he has any sense!";politic
17;['1630351927228928000'];1630351927228928000;"@cangyansea same tbh the politic isn't interesting at all i only watch wrtw for the main cp &amp; fight scenes";politic
18;['1630351452865695744'];1630351452865695744;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
19;['1630351451380670466'];1630351451380670464;"@parallaxer @TheRickWilson The Murdochs’ abused their naturalization/citizenship.
They should be deported.
FOX should be shuttered.

We routinely expel foreign-born drug-dealers.

The Murdochs injected poison in our body politic.";politic
20;['1630351223735074816'];1630351223735074816;@CheriDiNovo @fordnation Not sure if your politic brain can handle this - but money doesn’t magically make people appear.  Nobody wants to go into that occupation - it’s a political talking point now in Canada. Wait for the private side to open - top quality personnel will come out of the woodwork.;politic
21;['1630351063936122880'];1630351063936122880;@daily_trust PDP rigging is cover by APC rigging, poor LP welcome to Nigeria politic;politic
22;['1630350481989021696'];1630350481989021696;RT @SimonElmer2022: In the global biosecurity state, human rights have been replaced by the absolute power of the state over the biology of…;politic
23;['1630349858304413699'];1630349858304413696;"g--politic' somethin co'se in  pt,but a  down  father?"" e of his  father?"" #查银行卡流水 #酒店入住查询  . https://t.co/xqOREpVKGK";politic
24;['1630349129590222851'];1630349129590222848;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
25;['1630348955208015873'];1630348955208015872;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
26;['1630348898899304448'];1630348898899304448;RT @FreyjaErlings: You ever think about how Musk bought a 40 billion dollar posting transplant and the body politic just rejected it https:…;politic
27;['1630347092626489344'];1630347092626489344;RT @WoomyM_: @_Rawilcox That page’s gender politic is scary. BMS defenders are scary;politic
28;['1630345456227164162'];1630345456227164160;@IsysAwiwis well, i have to confess, sometimes i criticized VR's husband, mostly as a politic, because i find him ridiculous 😅 and you know, there are a lot of rumours about him a closeted gay. but i was never disrespectful, and i never tagged VR any of my posts. i know the boundaries. +;politic
29;['1630345246570676225'];1630345246570676224;RT @SimonElmer2022: In the global biosecurity state, human rights have been replaced by the absolute power of the state over the biology of…;politic
30;['1630345190195044359'];1630345190195044352;anybody can regurgitate talking points and reactionary shit on tiktok or twitter how any nigga that just be annoying online can speak to politic is beyond me;politic
31;['1630345053519347712'];1630345053519347712;"I haven’t seen a lot of article about that but if this is all true, seriously just go to hell sir 😡🤬
First, I hate those guys for their misogynistic way of seeing life &amp; politic. Secondly, use her image for his disgusting sick stories is unforgivable. I hope they sue him ⬇️1/2 https://t.co/7kj733LyEW";politic
32;['1630344565696675840'];1630344565696675840;@ENIBOY Oh phenomenon is winning the Nigeria seat of president. Buhari is real phenomenon first to defeated incumbent. Nigeria politic is bigger than life.;politic
33;['1630344527243272192'];1630344527243272192;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
34;['1630344513251074049'];1630344513251074048;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
35;['1630344488290844673'];1630344488290844672;"#ARU &amp; gov't of the B'desh had MOU agreement to work together regarding on common interests for Rohingya from B'desh camps and hopefully ARU has legal rights to intervene refugees matter by inviting different Ro arm groups to stop ongoing violences,hate crime &amp; groupism politic https://t.co/hV0RRcajw7";politic
36;['1630344165081985028'];1630344165081985024;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
37;['1630343964665561092'];1630343964665561088;"@mir_sidiquee @NoorKamalNurul1 @farooq_ro @HamidKa97799716 @ZAFARAHMADABDU2 @nslwin @tunkhin80 @AmbiaPerveen @Rights4Rohingya @rohingyanetwork #ARU &amp; gov't of the B'desh had MOU agreement to work together regarding on common interests for Rohingya from B'desh camps and hopefully ARU has legal rights to intervene refugees matter by inviting different Ro arm groups to stop ongoing violences,hate crime &amp; groupism politic";politic
38;['1630343760524587008'];1630343760524587008;@Morris_Monye Morris who is leading. Talk to me joor. Nigeria politic is bigger than life;politic
39;['1630343435335991296'];1630343435335991296;RT @CartlandDavid: @brobson_politic Never enough for a jabaholic;politic
40;['1630343297624334339'];1630343297624334336;@RTEUpfront @AGSI_Ireland @bridsmithTD @lichamber @JamesLeonard85 @RTEOne Next to zero focus on actions consequences for gurrier element. If Lugs Brannigan was dispensing street justice similar to his day, he would be in jail instead of the lowlife.   Sums up a clueless body politic.;politic
41;['1630342743447814145'];1630342743447814144;"RT @theericklouis: You was going back &amp; forth on twitter with black folk over somebody who championed a white supremacist posturing as righ…";politic
42;['1630342583221092358'];1630342583221092352;The treatment of Canadians on the basis of ethnicity is wrong. Supporting the proxy war in Ukraine is wrong. Where are talks of diplomacy and a peaceful resolution to this impasse? Canadians of Ukrainian descent are Canadian now and they must think as part of this body politic.;politic
43;['1630341506417713152'];1630341506417713152;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
44;['1630341253404536832'];1630341253404536832;@ingxbirepeace tb my politic nigga u dont know me! i know ek@ne was outed as a p3do and u said we should be more patient or some other dumb shit. i know u entertaining white ppl as individuals being off the hook rn tf;politic
45;['1630341225617162241'];1630341225617162240;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
46;['1630340593116389376'];1630340593116389376;@nyer4evr33 @politic_zizz @TedNugent Oh, Mike, Bless your foolish heart.;politic
47;['1630340411393732609'];1630340411393732608;RT @thedigitaldash_: there are ppl more articulate and equipped than me to talk about radical love and revolutionary optimism as a politic…;politic
48;['1630340277490556932'];1630340277490556928;@Helpdeskinf0 @paddycosgrave You are still in His Masters Voice mode. Any original thoughts on the body politic rather than blinding agreeing with Paddy’s rambling (much of it Redbreast powered methinks).;politic
