;edit_history_tweet_ids;id;text;intent
0;['1630719408816390145'];1630719408816390144;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
1;['1630719144332247040'];1630719144332247040;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
2;['1630719005685329920'];1630719005685329920;FBI director says COVID pandemic 'most likely' originated from Chinese lab https://t.co/k9k93Q7nlv  - @politic_talks #Politics #Political;politic
3;['1630718925628375040'];1630718925628375040;@JedediahBila Wokeness is a terminal cancer on the body politic. It should be treated as such.;politic
4;['1630718872461492225'];1630718872461492224;I am on my hands and knees BEGGING politic addicted morons to come up with one, JUST ONE, other group to compare their enemies to other than nazis. Thousands of years of human history and they literally can’t think of anyone else besides the funny mustache man.;politic
5;['1630717815371051010'];1630717815371051008;@LI_politic_guy The borderline guy lol;politic
6;['1630717719942184962'];1630717719942184960;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
7;['1630717313552117760'];1630717313552117760;"nyhow?"" All at  Mrs.Ches goin'to  g--politic' ester  of  #车辆轨迹 *QQ查电话  * https://t.co/AwzcuDQ6lC";politic
8;['1630717057346961411'];1630717057346961408;@LI_politic_guy I hope not he was my superintendent ant it would be weird;politic
9;['1630717017383731206'];1630717017383731200;@apmassaro3 Imperial nazi politic of genocide all non-russians;politic
10;['1630717008500195330'];1630717008500195328;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
11;['1630716623647637505'];1630716623647637504;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
12;['1630715870967128064'];1630715870967128064;@PoliticsLs Stealing is wrong is now a politic L;politic
13;['1630715789916397569'];1630715789916397568;@theJagmeetSingh You sir have a choice to make about Canadian democracy. “There comes a time when one must take a position that is neither safe, nor politic, nor popular, but he must take it because conscience tells him it is right.” Martin Luther King Jr.#cdnpoli #cdnmedia;politic
14;['1630715674212311040'];1630715674212311040;RT @mar5hallhoops: If you have to politic and shop your kid around…you already know. Find someone that loves your kid that you trust and go…;politic
15;['1630715650971955202'];1630715650971955200;addresse g--politic' and--all  Constanc exceptio he aut fortunate  *调查小三 #查火车记录   https://t.co/pZfVNPuRBj;politic
16;['1630715420549304323'];1630715420549304320;A mentor of mine in a church context once told me that the WORK you accomplish should be your politic;politic
17;['1630714989584560131'];1630714989584560128;Miracles, Signs, and Wonders. God can open doors that you don’t have to politic for;politic
18;['1630714908466872320'];1630714908466872320;@mikepompeo Meaning that you still don't know and are fear of other fanning and party politic playing, as usual,Mike! Man up brother! Hahaha! Blessings! :);politic
19;['1630714513568792577'];1630714513568792576;@observer2952 @JoeEurell1 @Malcolm_fleX48 You and the comedian sound like this...dumbasses. Malcolm made an off-hand joke about politicians, and your friend decided to be disingenuous and pretend it was offensive, probably because of lame politic nonsense. You came in to back that nonsense up cause you're deceitful. https://t.co/IbY4Enr89S;politic
20;['1630714390487121920'];1630714390487121920;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
21;['1630713672111730688'];1630713672111730688;@politic_animal That's Channel 4's Celebrity Come Dine With Me Christmas Special line-up just there, mark my words.;politic
22;['1630713392913698816'];1630713392913698816;@majfud Know English don't make better person or government... never mind politic groups. I have a question for you... Did you listen the current president's speak english?  also He's quiet bad...;politic
23;['1630713114323742720'];1630713114323742720;@robb1011 No other business should be forced to pay protection money to politic parasites like DeSantis, or sumbit to nonsense arbitrary rules.;politic
24;['1630713025966555143'];1630713025966555136;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
25;['1630712851252801538'];1630712851252801536;@Stake Same politic for Mc Donald’s!;politic
26;['1630712593198518274'];1630712593198518272;g about  di'n'neve course---- regarded  g--politic' tha'z  perceive  or a  *套号 #套号  * https://t.co/ZDwrGlIz97;politic
27;['1630712374192902144'];1630712374192902144;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
28;['1630712366944927745'];1630712366944927744;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
29;['1630712161566613505'];1630712161566613504;RT @BooksStoryline: Carnival Songs is a new novel by S.V. Brown about the history of politic, race and society in the city of Torrenceburg,…;politic
30;['1630712040942698497'];1630712040942698496;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
31;['1630711879336091648'];1630711879336091648;@Eigotoshibainu body politic;politic
32;['1630711586393403397'];1630711586393403392;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
33;['1630711534853984256'];1630711534853984256;@LI_politic_guy Johnson;politic
34;['1630710911378894851'];1630710911378894848;"RT @Crazy_Mama_G: Since Repubs have held the House, they have done nothing in session except attack President Biden w/ revenge politic ""bil…";politic
35;['1630710644407414786'];1630710644407414784;@iCANTTKUSRIUSLY @raggapegs Totally, it’s willfully attempting to paint this stupid kid as a supervillain in order to prove a identify politic point. But, post court case he decided to “own the libs” with his online narrative and that’s not working out for him broadly.;politic
