;edit_history_tweet_ids;id;text;intent
0;['1630357101825409025'];1630357101825409024;"Musk defends ‘Dilbert’ creator, says media is ‘racist against whites’

https://t.co/IEuIu5rWxZ";technology
1;['1630357100441268224'];1630357100441268224;Q3:  #UTDEdchat @ramymahmoud21 Find a group of individuals with the same interests as you, Use social media to create a portfolio that represents your interests in technology, Attend seminars or groups that can help you broaden your horizons, and gain perspective from others!;technology
2;['1630357096678977537'];1630357096678977536;In the end, sleeping on the floor only shows how low you are willing to stoop. https://t.co/vTTqVWmGe0 via @slate;technology
3;['1630357094942801920'];1630357094942801920;@BendingFrames It really is.  Another popular way to describe it is we were the last generation to grow up without modern technology but were the first to embrace it.;technology
4;['1630357093197791232'];1630357093197791232;RT @safemoon: @dutchprogrammer @safemoonOK The point was that nobody would have known back then about this new work / technology appearing…;technology
5;['1630357090827943937'];1630357090827943936;This is an incredible technology - brilliant solution. #innovation https://t.co/uc03EqTVMl;technology
6;['1630357083034927104'];1630357083034927104;RT @davidshepardson: Scoop: White House issuing @tiktok_us federal device ban guidance to agencies https://t.co/t6EJTM0mG4 https://t.co/T3P…;technology
7;['1630357077356068865'];1630357077356068864;"RT @RYF_official: 🕶️Hello World, We Are Real Yield Finance 🌎🌎

😎We are RYF - a cryptocurrency project that combines blockchain technology w…";technology
8;['1630357075497992192'];1630357075497992192;"@CRYPTODETECTOR9 Now that technology is changing every second, are you afraid that in the future @PeerNetwork will lag behind new projects with newer technologies? Do you have a plan for this?
@AryaaanRai @Xinnclay @avamill00480436";technology
9;['1630357061275099136'];1630357061275099136;"IICA's first TECHNOLOGY EXPO coming to Wagga Wagga, NSW tomorrow from 12pm - 6pm. We look forward to seeing you there. REGISTER NOW!!! https://t.co/El10y0ICST

#iica #event #expo #technology #exhibition #iot #iiot #smartfactory #data #cloud #remotecontrol #automation #telemetry https://t.co/c3s8jHiiDy";technology
10;['1630357057730691072'];1630357057730691072;RT @paul_scharre: China is exporting its model of digital authoritarianism abroad. At least 80 countries use Chinese surveillance and polic…;technology
11;['1630357054014607363'];1630357054014607360;"RT @howardhshuskies: Husky Parents, Please complete the Technology survey for parents by using the link below. Thank you!

https://t.co/LgD…";technology
12;['1630357046309650434'];1630357046309650432;RT @NetworksManager: I'm excited to share with you our latest milestone in the evolution of $BSTY platform. For over a decade, #GlobalBoost…;technology
13;['1630357026995077120'];1630357026995077120;@unusual_whales @PixiaAi $pixia #tellme . How have technology layoffs affected stocks?;technology
14;['1630357013048987648'];1630357013048987648;RT @TaylorLorenz: Ppl who run IG pages w/ millions of followers are using Reels videos of gore, sexual assault, and animal cruelty to boost…;technology
