;edit_history_tweet_ids;id;text;intent
0;['1629994720511381505'];1629994720511381504;RT @PGDynes: If carbon capture (DAC) was feasible as a technology to reverse global warming and counter Earth's energy imbalance - I'd be w…;technology
1;['1629994713557401600'];1629994713557401600;@hys_kool @WowTerrifying 100% agreed. I can't wait to see more of this technology developed.;technology
2;['1629994702702256128'];1629994702702256128;RT @Balatic: Listen everyone, we’re winning this. Look at this very well. They initially announced 45k. Our agent insisted. Now they have a…;technology
3;['1629994700735229960'];1629994700735229952;"RT @erturklab: I am excited to share preprint of our DeepMACT technology, based on vDISCO and deep learning. 

DeepMACT reveals cancer meta…";technology
4;['1629994690996064257'];1629994690996064256;I didn't even mention terraforming, the ultimate goal and necessary technology for the long-term survival of our species. The importance of photosynthesizing organisms is shockingly underrated.;technology
5;['1629994688118751232'];1629994688118751232;"RT @AishaYesufu: Dear Nigerian citizens, 
You humbled Peter Obi with plenty votes. We will use our intelligence, creativity, technology and…";technology
6;['1629994688085204993'];1629994688085204992;Iran seeks to export nuclear products, technology: atomic chief https://t.co/Vf1XndE4S1;technology
7;['1629994687489556480'];1629994687489556480;RT @Naija_Activist: One day, we will all seat at the comfort of our home and choose our leaders. That day is coming!!! Technology will chan…;technology
8;['1629994684545114114'];1629994684545114112;"RT @FuzionPhone: This is the new identity of FUZE Group and FUZE Store

Making the next evolution of technology. https://t.co/Qs1mDIPpJv";technology
9;['1629994679294111744'];1629994679294111744;"RT @mhrd_innovation: BPR&amp;D &amp; I4C along with MIC, AICTE launch ‘KAVACH-2023’. A unique national Hackathon to identify innovative concepts an…";technology
10;['1629994671123439616'];1629994671123439616;@zxcv87624223 @DIKATIARA2 It's amazing to see how people are using blockchain technology to make money in innovative ways. Thank you to this female developer for sharing her technique with MEV.;technology
11;['1629994665293365248'];1629994665293365248;@DavyaDesai @deffonotroselle This video is a great example of how blockchain technology can provide opportunities for financial freedom. Thank you to this female blockchain developer for sharing her knowledge.;technology
12;['1629994653637386245'];1629994653637386240;@zxcv87624223 @FereshtehFarma3 @OdysseyHeart @ZahraParkah It's amazing to see how innovative people are getting with blockchain technology. Thank you to this female developer for sharing her technique with MEV.;technology
13;['1629994650827358208'];1629994650827358208;RT @washingtonpost: Elon Musk defended Scott Adams, the under-fire creator of “Dilbert,” in a series of tweets Sunday morning, blasting med…;technology
14;['1629994649816379393'];1629994649816379392;"RT @AishaYesufu: Dear Nigerian citizens, 
You humbled Peter Obi with plenty votes. We will use our intelligence, creativity, technology and…";technology
15;['1629994628207321093'];1629994628207321088;Sigiriya - Ancient Sky City Built With Advanced Technology https://t.co/nQ5yNiRFWr via @YouTube;technology
