;edit_history_tweet_ids;id;text;intent
0;['1621659797400748033'];1621659797400748032;RT @bc_perspective: @KolbyRizzo Because they want you to see it, it is a psyop. The idea China even needs a 'spy balloon' with all the tech…;technology
1;['1621659795609485312'];1621659795609485312;RT @SidneyPowell1: For those who think our military doesn't have the technology to capture the balloon, REALLY?? Well then let's just let @…;technology
2;['1621659774285750272'];1621659774285750272;"RT @PelosiTracker_: BREAKING🚨:

The DOJ has officially opened up a lawsuit against Google to break up its Ad Technology Monopoly

Pelosi so…";technology
3;['1621659772826095616'];1621659772826095616;RT @angijones: A question for the University of Technology Sydney @UTS Did you award a “Women in Engineering Scolarship” intended to “incre…;technology
4;['1621659768749268994'];1621659768749268992;"RT @DC_Draino: Why is the government “tracking” a surveillance ballon instead of shooting it down?

I thought foreign aircraft over US terr…";technology
5;['1621659764659990530'];1621659764659990528;RT @AP: A Spanish court has ruled that Amazon broke labor laws by forcing more than 2,000 delivery drivers to use an app that the company c…;technology
6;['1621659758653472768'];1621659758653472768;"RT @ericgarland: Big takeaways:
- The state of ISRAEL was part of this treasonous plan while the 2016 campaign was underway. Its tech compa…";technology
7;['1621659751456149506'];1621659751456149504;RT @AP: A Spanish court has ruled that Amazon broke labor laws by forcing more than 2,000 delivery drivers to use an app that the company c…;technology
8;['1621659746179878912'];1621659746179878912;“Marvell’s feat shows that succeeding in the high-performance-embedded market doesn’t require leveraging smartphone or PC/server technology,” said chief analyst Joe Byrne. Read more: https://t.co/L6VZZb6SQD https://t.co/5WokNGIuai;technology
9;['1621659745257136128'];1621659745257136128;"@KishorePrabhala @Kanthan2030 Not many semicon factory labourers but semicon designer quite a lot. ""makes India up to 20% of the world’s semiconductor design engineers. ""https://t.co/2rJd8mZ1wJ";technology
10;['1621659743436607493'];1621659743436607488;"It's hard to blame anyone who feels unsettled at technology's advance into spaces we've considered to be the exclusive reserve of humanity.

I rejoiced to see move 78 topple AlphaGo.
But today we face Dall.E 2, MidJourney and ChatGBT.

#kraftah #uzoazuonye #trending #viral https://t.co/5m86OhVeTd";technology
11;['1621659742660608000'];1621659742660608000;"Top Quantum Computing Company. How they use the technology to change our life?
https://t.co/mNGCTEjlwJ";technology
12;['1621659741272555520'];1621659741272555520;RT @alex_avoigt: It won't take long for Tesla to become the most profitable technology blue chip on earth https://t.co/xcx7pYTlvg;technology
13;['1621659736494989312'];1621659736494989312;RT @AP: A Spanish court has ruled that Amazon broke labor laws by forcing more than 2,000 delivery drivers to use an app that the company c…;technology
14;['1621659733936553984'];1621659733936553984;"@TheBitcoinConf @btcnyc I'm very happy I'm holding #Bitcoin , no matter if it goes up or down in price. I believe in the technology!

Y’all follow @btchill_ her tweets tips and predictions has been verified yet again,she know it’s all when it comes to crypto,she’s is clear to understand 

Follow her";technology
15;['1621659731281514497'];1621659731281514496;RT @I98AMSO: Yea that’s not a weather balloon. It’s the “size of 3 buses and has a technology bay”. https://t.co/ErybLwzVLa;technology
16;['1621659726860718084'];1621659726860718080;@EileenSalvia Making technology work for you! NICE;technology
17;['1621659725480730625'];1621659725480730624;@lynchtwinpeaks It sucks but at least bluetooth technology is improving to handle hifi.;technology
18;['1621659719038377984'];1621659719038377984;RT @SidneyPowell1: For those who think our military doesn't have the technology to capture the balloon, REALLY?? Well then let's just let @…;technology
19;['1621659718212108288'];1621659718212108288;"@peacock with todays technology, it shouldn't be a problem to add an option to 'pay now'. I get paid biweekly and I 'lock' my card to keep unauthorized payments through (previous id/card theft). 

@netflix @hulu @DisneyPlus @paramountplus this goes for ya'll too! #DoBetter";technology
