;edit_history_tweet_ids;id;text;intent
0;['1623471736938467328'];1623471736938467328;RT @tyanamiyako: bethany hamilton (a white woman) speaking out against trans women competing in surf comps as if surfing isn’t a hawaiian s…;sport
1;['1623471731691364353'];1623471731691364352;"Central vs Campo Verde | LIVE Arizona High School Basketball
🏀 ᴡᴀᴛᴄʜ ᴄʟɪᴄᴋ ʜᴇʀᴇ ▶️ https://t.co/yUveEZ65tO
today @ 7p.
This game is a part of the ""2023 AIA Boys Basketball State Championships (Arizona) - Open State Championship"" tournament.";sport
2;['1623471730466627584'];1623471730466627584;"RT @AlwaysChandu15: Tomorrow #Ramcharan coming to 
Tech Mahindra Company madhapur 
For launching sport's car  🎉
Info : Na frd Tech Mahindra…";sport
3;['1623471728696389632'];1623471728696389632;RT @ChannelNewsAsia: Ben Sulayem to step back from day-to-day F1 involvement https://t.co/JymMU80F3R https://t.co/zMVzoZp0aM;sport
4;['1623471728667070465'];1623471728667070464;@D_Nev2 Yes a cardiac event that can be monitored and treated is the exact same as multiple seismic blows to the head in a collision sport. Come on man;sport
5;['1623471721805119490'];1623471721805119488;@rjkcali6 @Chris23B_ @NBAonTNT @SHAQ @KingJames Jordan quit on the whole league he went and played baseball ball tf Lebron been amazing since day one never turned his back on the sport thats the goat;sport
6;['1623471713399758848'];1623471713399758848;Jadon Sancho: Erik ten Hag 'proud' as Manchester United winger scores on return https://t.co/3L9YHxgM8m;sport
7;['1623471702515585025'];1623471702515585024;"RT @MikeKeegan_DM: Manchester United Sale Update:
- Qataris have already held talks with club
- February 17 (next Fri) is deadline day for…";sport
8;['1623471699986616320'];1623471699986616320;"RT @Rainmaker1973: Many birds don't have prominent eyelashes, but some have: secretary birds sport wonderful ones 

[read more: https://t.c…";sport
9;['1623471698623488000'];1623471698623488000;"RT @BackWallPod: 🏒THE BACK WALL 28🏒

Can Hockey Be Saved?
w/ @KurtUnchained 

Ratings are in the dumps. We’ve never cared about the sport o…";sport
10;['1623471693296734208'];1623471693296734208;"NOW | Ash Ramm from Tackle World Miami joins Sports Breakfast to talk about everything happening in the sport of fishing 

LISTEN LIVE | https://t.co/RazkwNDYQP";sport
11;['1623471689567997955'];1623471689567997952;"Racist abuse directed at #RealMadrid's @vinijr is a problem for the whole of Spanish football, says manager Carlo Ancelotti.

The Brazil forward, 22, has been abused by fans on at least three occasions this season.

https://t.co/hM5w5owQYs";sport
12;['1623471687563116544'];1623471687563116544;"Centennial vs Basha | LIVE Arizona High School Basketball
🏀 ᴡᴀᴛᴄʜ ᴄʟɪᴄᴋ ʜᴇʀᴇ ▶️ https://t.co/yUveEZ65tO
today @ 7p.
This game is a part of the ""2023 AIA Boys Basketball State Championships (Arizona) - Open State Championship"" tournament.";sport
13;['1623471686317223937'];1623471686317223936;"RT @FTFonFS1: ""LeBron was the most hyped athlete we've had in any sport. He hasn't just lived up to the hype, he's exceeded anyone's realis…";sport
14;['1623471682899025920'];1623471682899025920;"RT @Rainmaker1973: Many birds don't have prominent eyelashes, but some have: secretary birds sport wonderful ones 

[read more: https://t.c…";sport
15;['1623471675340898305'];1623471675340898304;RT @JournSportHist: Sport History Opportunity (Event announcement) - https://t.co/OpbWXd2XVM;sport
16;['1623471674736902146'];1623471674736902144;@fiercedevlin @brithenautilus @bethanyhamilton Caster is a very rare and unusual case having a Difference of Sexual Development (DSD) We don't make decisions that affect a whole sport of an extremely rare exception.;sport
17;['1623471673830785025'];1623471673830785024;Jadon Sancho rescues draw as managerless Leeds end Manchester United’s home run https://t.co/W4W3VnxYiG;sport
18;['1623471673050558466'];1623471673050558464;Threat of NRL player boycott escalates as deadline set with season looming https://t.co/sridO9ABwI;sport
19;['1623471670404034560'];1623471670404034560;@Redknottz @MiguelDelaney That would require a complete, radical and costly overhaul of youth football training and completion. Clubs quite simply aren’t going to invest in academies if they can’t play or sell the players developed and we don’t have the same tradition of elite level university sport.;sport
20;['1623471665882759169'];1623471665882759168;"Another outstanding list of talented broadcasters who will be part of the #MLSSeasonPass team on @AppleTV. All bring passion for the sport and the league plus a diverse mix of styles &amp; perspectives. The season starts in just 17 days &amp; MLS Season Pass content is already available! https://t.co/D4Ds0rDWi5";sport
21;['1623471656521052160'];1623471656521052160;"Canyon View vs Boulder Creek | LIVE Arizona High School Basketball
🏀 ᴡᴀᴛᴄʜ ᴄʟɪᴄᴋ ʜᴇʀᴇ ▶️ https://t.co/yUveEZ65tO
today @ 7p.
This game is a part of the ""2023 AIA Boys Basketball State Championships (Arizona) - Open State Championship"" tournament.";sport
22;['1623471653421293568'];1623471653421293568;"RT @Rainmaker1973: Many birds don't have prominent eyelashes, but some have: secretary birds sport wonderful ones 

[read more: https://t.c…";sport
