;edit_history_tweet_ids;id;text;intent
0;['1629632332754763777'];1629632332754763776;"Lovely tribute to John Motson on @BBCMOTD, @GaryLineker.
He started commentating around the time I first took a real interest in football in my teens, and for me was the real voice of the sport. 
#RIP #Motty";sport
1;['1629632330947239936'];1629632330947239936;the Netflix Formula One reality show Drive to Survive uses this lighting in its confessionals so it looks like someone is in an actual confessional at church because Formula One is a Catholic sport, for Catholics and by Catholics;sport
2;['1629632330435383296'];1629632330435383296;"🏀 Final Score 🏀
Little Rock Trojans 96 - 97 Lindenwood Lions

https://t.co/qaoWtyTSXz";sport
3;['1629632329521020931'];1629632329521020928;"🏀 Final Score 🏀
New Hampshire Wildcats 55 - 92 Massachusetts-Lowell River Hawks

https://t.co/qaoWtyTSXz";sport
4;['1629632328698929153'];1629632328698929152;"🏀 Final Score 🏀
Maryland Eastern Shore Hawks 78 - 57 Coppin State Eagles

https://t.co/qaoWtyTSXz";sport
5;['1629632327596003331'];1629632327596003328;Victor solomon's work centers around basketball — not just the object, but the sport itself. The inspiration for his work comes from wanting to play hockey in his early childhood at the time, this was a sport that was not accessible for him;sport
6;['1629632327184789504'];1629632327184789504;"RT @uptodatecheer: international open placements after day 1 
#NCAnationals 

1.) Cheer Sport Sharks Great White Sharks - 94.25
2.) Cheer F…";sport
7;['1629632326442561536'];1629632326442561536;@EricRichards22 This is a very gay way to run a sport.;sport
8;['1629632324815007744'];1629632324815007744;Talking to my dad about the Iowa basketball finish against Michigan State today has me nostalgic for when I was a kid and he'd take me to games at Carver-Hawkeye Arena. Still remember Andre Woolridge being my favorite player in any sport for a couple years.;sport
9;['1629632311225462786'];1629632311225462784;"There market sport method position. 
#银行卡 #公户 #租公户 https://t.co/iVUCiDrD0P";sport
10;['1629632290052624387'];1629632290052624384;"RT @curtiscurling: Happy Curling Day in Canada!♥️🥌
We are so grateful for the opportunity to play the sport we love. Thank you to our famil…";sport
11;['1629632286718144518'];1629632286718144512;"RT @chrisandrews64: Shooting Palestinians is becoming a National Sport for the Israeli Army….
Irish Government must go beyond mere condemna…";sport
12;['1629632281378795520'];1629632281378795520;"2023.02.25
Supersports FB Update

☀️ Hello Summer ☀️ Enjoy Your Summer Sport
FASHION SHOW 2023 🏖

📆 1st MARCH AT 3.30PM ONWARD 
EDEN 1, centralwOrld

#SupersportsThailand 
#SSPHELLOSUMMER2023

🔗 https://t.co/ADiTYFNi5f

Cr. Supersports🙏

#yinyin_anw
#warwanarat
#YinAnan_JP https://t.co/kUGzwGB1SR";sport
13;['1629632272382164992'];1629632272382164992;@aacosta0822 @AndresGuzBJ Sport Billy;sport
14;['1629632267319402498'];1629632267319402496;"Kuany Kuany just recorded a Double-Double!

https://t.co/SIn4LsmvqG";sport
15;['1629632266589675527'];1629632266589675520;"Mouhamed Gueye just recorded a Double-Double!

https://t.co/Gdiw13ReyS";sport
16;['1629632257420931072'];1629632257420931072;@j_mcelroy And as boring as most Cdns are. Whitest sport in this nation.;sport
17;['1629632256460603394'];1629632256460603392;@Gwally86 @TheHeatherEm @CjHajer Baseball used to be the only professional sport without a game clock, it made it unique. Now that’s gone.;sport
18;['1629632251079151617'];1629632251079151616;RT @BarstoolBigCat: Today has been MADNESS. I love this sport  https://t.co/svJJEiuu3H;sport
19;['1629632242434850816'];1629632242434850816;RT @JeanTodt: May 1st will always be a sad day for all those who love @F1. 27 years later, Ayrton Senna and Roland Ratzenberger will always…;sport
20;['1629632238336835588'];1629632238336835584;"Want success in your property development project?

If yes, then start hiring people and work with a team.

Property development is trul...
https://t.co/HCmMEQY0K3

#propertydevelopment #realestateconsultants #propertydevelopmentteam #propertydeveloper #propertydevelopmentprocess https://t.co/B5Fd1TdLTu";sport
21;['1629632237233659904'];1629632237233659904;"RT @OnlinePalEng: ""Shooting Palestinians is becoming a National Sport for the Israeli Army…. Irish Government must go beyond mere condemnat…";sport
22;['1629632237225533440'];1629632237225533440;"WS18 Ultra Smart Watch Men 49mm Waterproof NFC Smartwatch 180 Sport Mode Fitness Bracelet for Android IOS with Strap Lock PK DT8 $33.29
click&gt;&gt;https://t.co/bDDn7htavx
#amazon #aliexpress #rt https://t.co/xX7G2gPbQ9";sport
23;['1629632235740463104'];1629632235740463104;Yooo Tommie play way to much😂 Natalie was being a good sport. Decided not to delete my IG or Twitter. These places are literally the ghetto news😂;sport
24;['1629632226722828288'];1629632226722828288;"Bought my first ever coaching session today. 

It wasn’t for what you’d probably think.

I bought 90 minutes worth of pickleball coaching and holy shit. 

I’m officially hooked now and clearly see the value in paying for coaching but also how fun this sport is. https://t.co/zcNp0BY47h";sport
25;['1629632222494961665'];1629632222494961664;RT @arythick: My Fav Sport 🍑 https://t.co/aY1bVy258b;sport
26;['1629632208058171395'];1629632208058171392;RT @STsportsdesk: Football: Peter Lim’s Valencia in dire straits, with worsening relations between fans and owner https://t.co/lycoPvdRW2;sport
27;['1629632197752762368'];1629632197752762368;"RT @BBCSport: ""What soldier would follow these orders?""

@YaroslavAmosov is using sport to fight Russia.

#MMA #Bellator";sport
28;['1629632191247392769'];1629632191247392768;"6 Pack Sport Bands Compatible with Apple Watch Band 38mm 40mm 41mm 42mm 44mm 45mm 49mm,Soft Silicone Waterproof Strap Compatible with iWatch Apple Watch Series Ultra 8 7 6 5 4 3 2 1 SE Women Men $15.29 🥇 
https://t.co/1MDhEagQ3n";sport
29;['1629632142446583810'];1629632142446583808;@ryangruber @JeffPassan Baseball is turning into the most reactionary sport though. Oddly it has probably displaced football in this regard.;sport
30;['1629632139112116226'];1629632139112116224;"RT @Autorush2: Distress Sale!🚨

2010 Range Rover Sport HSE
Condition: Foreign used
Price: 8m only (save over 1 million naira)
Location: Lag…";sport
31;['1629632132221120512'];1629632132221120512;@NevesPhilip @NoGunsInCanada @SimBreezay @SallyMGibbson @1Abndt @mistiepix @Shannon57435079 @snapthennap @Polysesouvient @BeaverXbtc @RBlakeBrown I know hunters and sport shooters, and they have their guns.  But you seem to imply that with training, there is no need to restrict firearms at all.;sport
32;['1629632128341221377'];1629632128341221376;Nate Oats has quickly become one of the worst people in the sport. He  isn't qualified to coach the Watertown Goslings at this point. https://t.co/5HWf92O2w4;sport
33;['1629632123106652162'];1629632123106652160;"#sport #deal #sale #discount #coupon #promotion #NOW
https://t.co/djhPK5ZG6B
2022 New Carry Bag Split Paddle 1pcs 96x27cm Canoe Kayak Oxford Cloth Padded Paddle Storage Tote Bag Waterproof https://t.co/Q50ooWdVUw";sport
34;['1629632121710026755'];1629632121710026752;RT @Sonia_artx: So far. no one has found the another numbers apart from 5, no winners yet Range Rover Sport V6. We still have 4 more win.🇺🇲…;sport
