;edit_history_tweet_ids;id;text;intent
0;['1622384574658396162'];1622384574658396160;"🥍 There is a rich history of the sport of lacrosse for the Ho-Chunk Nation! 

Watch this #DiscoverWisconsin original short, A Ho-Chunk Story: Lacrosse! https://t.co/upDpFHnXfj

📍: @HoChunkNationPR";sport
1;['1622384572611665920'];1622384572611665920;RT @seanahurd: Dawn Staley now has wins against Geno Auriemma and Tara VanDerveer -- the two winningest coaches in WCBB -- in consecutive s…;sport
2;['1622384565196300288'];1622384565196300288;Another price increase from @kayosports didn’t it just go up? Almost not worth it now. How does everyone watch their sport these days? Love to see some options;sport
3;['1622384561089921025'];1622384561089921024;"@KYLEkyl34767679 @MasonAPark @nbc @Shakeenz @peacock @martingero @DeanGeorgaris @stophate @QuantumLeapShow Also..way to not spell integrity.....

You never watched the OG #QuantumLeap didja, sport?

Otherwise you might have one solitary iota of a clue about what it means to walk in someone else's shoes";sport
4;['1622384558913228800'];1622384558913228800;"#同城 #约炮 #裸聊  https://t.co/NE0m6kbNXF
National sport energy have fear.
🤏😆😌👋👌";sport
5;['1622384554504847364'];1622384554504847360;Club Sport at the #GRAMMYs red carpet https://t.co/159heNM1dR;sport
6;['1622384545868795910'];1622384545868795904;RT @nascarcasm: Father-son moments are what makes this sport special. #NASCAR https://t.co/kmQdKFhRTm;sport
7;['1622384538218549248'];1622384538218549248;RT @FoldenFastpitch: I would never be who I am without the empowerment of sport. To the women out there inspiring others and providing a pa…;sport
8;['1622384530861572099'];1622384530861572096;RT @Mitch_TCG: What’s the difference between sport betting and futures trading on Binance?;sport
9;['1622384529007681539'];1622384529007681536;RT @sportrecife: SPORT CLUB DO RECIFE;sport
10;['1622384519113310216'];1622384519113310208;"RT @Xx17965797N: DARTS star Momo Zhou has died suddenly aged 31.

The sport star made history by becoming the first woman to represent Chin…";sport
11;['1622384516705697792'];1622384516705697792;@MarcusLuther6 Equitable access is my concern. I don’t love the sports-school tie-up, but I went to HS in an economically depressed area. We all got to play sports for free. My kids go to a suburban HS and depending on what sport, the fees can add up quickly—but nowhere;sport
12;['1622384509684535299'];1622384509684535296;"RT @MikeLUHG2: Human trafficking organisation.  

Imagine thinking like this about a sport.  Disgusting.  

UEFA should be dealing with the…";sport
13;['1622384505402150913'];1622384505402150912;@robbystarbuck @bethanyhamilton They're slowly trying to cancel women too. Women better stand up, because like she said. In 10 years, dudes are going to dominate womens sports... It really does make you wonder who is on top in that league to ok this. Likely a gay woman, who is destroying the womens sport. sick;sport
14;['1622384501845368833'];1622384501845368832;@FightHaven This aint MMA! MMA is a sport, this is brutal violence;sport
15;['1622384499018399744'];1622384499018399744;liking every taylor tweet on my tl like it's an olympic sport https://t.co/rBLLgufClw;sport
16;['1622384497026015238'];1622384497026015232;RT @sportrecife: SPORT CLUB DO RECIFE;sport
17;['1622384489858043904'];1622384489858043904;Who are my sport ball fans? I need to know who to tag lol! I'm not into sports but def love seeing my people win!!! And @NFTEngraver does 🔥🔥🔥 work! Check it out if you're hearing about this dope-ass shit for the first time! 💖🤗💖 https://t.co/4bg96Cc3jK;sport
18;['1622384486012051456'];1622384486012051456;@9_Moley NRL players are honestly the dumbest sport men in this country.;sport
