;edit_history_tweet_ids;id;text;withheld;intent
0;['1631081883227377664'];1631081883227377664;"🍭STOP POP AND PRAY SUCKER TAGS

🍭Encouragement for sport moms and dads 
🍭 Pack of 12 for $8 
🍭 Just add suckers https://t.co/olcF7VMLmT";;sport
1;['1631081880316526594'];1631081880316526592;"RT @hamcarless: every american president, but  they're all cool and they all sport a mullet 

46. Joe Biden https://t.co/qoE9AJSxj5";;sport
2;['1631081859646992384'];1631081859646992384;"RT @Coom_Cumber: woops accidentally made a new sport

wip https://t.co/QidAo1CXWr";;sport
3;['1631081857772290049'];1631081857772290048;"RT @hamcarless: every american president, but  they're all cool and they all sport a mullet 

46. Joe Biden https://t.co/qoE9AJSxj5";;sport
4;['1631081854894735361'];1631081854894735360;‘Good things will happen’ when you have Gabriel Martinelli and Bukayo Saka https://t.co/dCzgUkwk3x https://t.co/ACx0k57Gow;;sport
5;['1631081850532769792'];1631081850532769792;"Today's sport festival was so fun!

I enjoyed spending time participating with classmates, Tenma-chan, Hoshino-chan, @AsaahinaMafuyu, and most of all, Otori-chan!

I'm glad I came back to school. https://t.co/edrWPTMghZ";;sport
6;['1631081850109153280'];1631081850109153280;"""They deserve much more than this.""

Cristian Stellini sends apology to Spurs fans as he explains shock FA Cup defeat 

https://t.co/S25GcnOM6i";;sport
7;['1631081841049632769'];1631081841049632768;"RT @hamcarless: every american president, but  they're all cool and they all sport a mullet 

46. Joe Biden https://t.co/qoE9AJSxj5";;sport
8;['1631081835076755456'];1631081835076755456;"RT @barstoolsports: Roofball is the next great sport

https://t.co/UfYUaH13TL";;sport
9;['1631081832597839882'];1631081832597839872;RT @valleonardcomc1: @RufusKings1776 @lalajames2022 @RepBoebert She is such A Fraud !! She is playing a role !If you want transparency, you…;;sport
10;['1631081827652780033'];1631081827652780032;Mikel Arteta makes bold title vow after Arsenal's 4-0 win over Everton https://t.co/mFlPBfIkWk;;sport
11;['1631081815040569344'];1631081815040569344;Tag your sport duo;;sport
12;['1631081813287337987'];1631081813287337984;"RT @hamcarless: every american president, but  they're all cool and they all sport a mullet 

46. Joe Biden https://t.co/qoE9AJSxj5";;sport
13;['1631081812427415553'];1631081812427415552;RT @CNN: A Vermont girls high school basketball team forfeited an out of state tournament after refusing to play against a team that had a…;;sport
14;['1631081812180238336'];1631081812180238336;"RT @Olympics: 🎮 The #OlympicEsportsSeries games lineup: 

🏹 Archery 
⚾️ Baseball 
♟️ Chess
🚴 Cycling 
🕺 Dance 
🏎️ Motor sport
⛵️ Sailing 
🎾…";;sport
15;['1631081810955255809'];1631081810955255808;RT @caribbeannewsuk: #HAITI: Haiti´s former soccer federation president whose lifetime ban from sport over sexual abuse allegations was ove…;;sport
16;['1631081807088058371'];1631081807088058368;THE NOTEBOOK: Klopp keeps faith with Van Dijk and Fabinho as Reds boss has words with ref Tierney | Daily Mail Online https://t.co/5J1VI9cRHp;;sport
17;['1631081795826401280'];1631081795826401280;RT @BethPaintings: Check out ADIDAS WNBA Navy Active  Sport  Sz  S  V-Neck Women's Top T-shirt Tee  NWT New https://t.co/KurWS7mrAK #eBay v…;;sport
18;['1631081784049012736'];1631081784049012736;"RT @TheSunFootball: Quarter-final ties revealed as Man Utd and Man City learn opponents

#EmiratesFACup

https://t.co/8iUbvMbNII https://t.…";;sport
19;['1631081778600620032'];1631081778600620032;"RT @Yesports_gg: 🔥🕹 #Convergence2023 Track #2 is here! 🕹🔥

🗓March 7th🗓

🎯TOPIC:  Esports in web3🎯

3 Esports CEOs 
@InFinitye_sport @TALON_…";;sport
20;['1631081770765414401'];1631081770765414400;"RT @RockChalkBlog: Bill Self has won 17 Big 12 titles in 20 years at Kansas. For comparison's sake:

Mike Krzyzewski: 13 ACC titles in 42 y…";;sport
21;['1631081763970727942'];1631081763970727936;RT @BarcaUniversal: Ronaldinho and his son Joao Mendes met today with Joan Laporta at the club's offices. Joao has been on a trial period w…;;sport
22;['1631081756337004546'];1631081756337004544;"RT @feeder_series: NEWS |🗺️ @AlexJacquesF1  will lead the commentary team of F1TV.

He won the Broadcast Sport Commentator of the Year Awar…";;sport
23;['1631081753212231680'];1631081753212231680;"RT @DefenceU: While russia kills athletes and bombs sport facilities, it should have no place at the Olympics.
📷 Maxim Podoprigora https://…";;sport
24;['1631081747915108352'];1631081747915108352;@aruhansingh @CinephiIeEra Oh, so I got it. My point was after saying how people have no hobbies and only really talk about film, sport or their job and it’s grim, yet their whole bio is (film, Star Wars and lotr) like that’s all they talk about?? And you coming here to say they like it, proves me right;;sport
25;['1631081743615655945'];1631081743615655936;"RT @DefenceU: While russia kills athletes and bombs sport facilities, it should have no place at the Olympics.
📷 Maxim Podoprigora https://…";;sport
26;['1631081742013542401'];1631081742013542400;RT @BarcaUniversal: When Ronaldinho's son Joao Mendes signed for Cruzeiro at the age of 14, he hid his real identity to achieve his sportin…;;sport
27;['1631081735763918849'];1631081735763918848;@TSNHockey @CraigJButton @frankcorrado22 If the league folded the Coyotes how much would the cap increase? Gary's drag on the league is a pro sport embarrassment;;sport
28;['1631081727920680962'];1631081727920680960;RT @nyeilah17: @lxvesummerr Throwing bodies on a bitch like it’s a sport. 😮‍💨 people funnyT;;sport
29;['1631081716088549379'];1631081716088549376;"RT @canadiankidDJE: 10. Remember why you're doing this.
Your “job” is to play a sport you love, while traveling the world. Not saying it's…";;sport
30;['1631081707808989185'];1631081707808989184;"RT @YeltzTV: Never too late to post this 😍

⁦@halesowentownfc⁩ ⁦@YouYeltz⁩ ⁦@Unreliableyeltz⁩ ⁦@WeAreBCR⁩ ⁦@BCR_Sport⁩ https://t.co/36F7jFz…";;sport
31;['1631081706005356544'];1631081706005356544;"RT @StoolFootball: During a cost of living crisis, it cost £71.50 month to watch football legally in the UK. 

Sky Sports: £40/month 💰 

BT…";;sport
32;['1631081705720229890'];1631081705720229888;"'In title race to stay - Arsenal show mentality of champions' https://t.co/MAJBI74TUd

Hit Radio Charlie: https://t.co/RA8AKY8AJ3
Charlie: https://t.co/rytaI8x136
Google Play: https://t.co/iyZ3AbJHVD

#sportsnews #music #radio #tunes #hits #onlineradio";;sport
33;['1631081705309085696'];1631081705309085696;@Tele_Sport The manager is a f***img looney tune imo,he's using our club to sample his football manager tactics, imo he's clueless, I've sad and watched us all season and gave him the benefit of the doubt a few times, but over ghe last 3 or weeks but theoretically from the 2nd January;;sport
34;['1631081703304249344'];1631081703304249344;"'I said we could lose 10-0' - Grimsby in 'dreamland' https://t.co/EheArxVoSn

Hit Radio Charlie: https://t.co/RA8AKY8AJ3
Charlie: https://t.co/rytaI8x136
Google Play: https://t.co/iyZ3AbJHVD

#sportsnews #music #radio #tunes #hits #onlineradio";;sport
35;['1631081701647458305'];1631081701647458304;"RT @hamcarless: every american president, but  they're all cool and they all sport a mullet 

46. Joe Biden https://t.co/qoE9AJSxj5";;sport
36;['1631081700531789826'];1631081700531789824;RT @barcacentre: Barcelona are following Uruguayan midfielder Manuel Ugarte of Sporting CP. [sport] #fcblive https://t.co/wnnn2T4ix4;;sport
37;['1631081699986530309'];1631081699986530304;"'No Kane regrets' as Spurs miss 'massive chance' https://t.co/B8oS2dmBA9

Hit Radio Charlie: https://t.co/RA8AKY8AJ3
Charlie: https://t.co/rytaI8x136
Google Play: https://t.co/iyZ3AbJHVD

#sportsnews #music #radio #tunes #hits #onlineradio";;sport
38;['1631081698170654720'];1631081698170654720;RT @magnetbrain: I’m a Paralympic champion and the fastest swimmer with disability in the world. But I’ll never be good enough to be an Oly…;;sport
39;['1631081696232652800'];1631081696232652800;@DaveGray59 @PhilMickelson @HYFlyers_GC I mean technically it’s still one man against the field, it’s not like teammates are able to really help each other like in a traditional team sport. It’s just an added bonus and gives everyone something to play for;;sport
40;['1631081689027088384'];1631081689027088384;"RT @MrRexPatrick: When I made an #FOI request to the Dept of Prime Minister &amp; Cabinet for access to Christian Porter’s legal advice to Scot…";;sport
