;edit_history_tweet_ids;id;text;intent
0;['1622022179096301568'];1622022179096301568;"RT @ManUtdMEN: ""You welcome"" 😂 #mufc 
https://t.co/8rkz9XP3r1";sport
1;['1622022171219345408'];1622022171219345408;RT @visegrad24: Poland’s Minister of Sport @KamilBortniczuk has said that Poland is ready to boycott the Olympic Games in Paris if Russian…;sport
2;['1622022161593700352'];1622022161593700352;"RT @BuzzRothfield: MAJOR BREAKING STORY

Latrell and Jack Wighton arrested over nightclub incident 

https://t.co/Ai5e0Y8FJl";sport
3;['1622022158527434752'];1622022158527434752;"World War Z Aftermath
Sport kills (SILVER)
#PlayStationTrophy #PS5Share, #WorldWarZAftermath https://t.co/pw08MesZjt";sport
4;['1622022150713491460'];1622022150713491456;RT @DeadlineDayLive: 🚨 Mason Greenwood would consider a move to China to revive his football career if Manchester United end his contract.…;sport
5;['1622022148565995520'];1622022148565995520;The greatest player to ever play the sport called football!!! Cristiano Ronaldo turns 38 today! GOATED FOR LIFE! 🐐 https://t.co/3mdMU1SKPf;sport
6;['1622022135605563392'];1622022135605563392;@ViVA__SPORT @Dmoojah @GremioPics we miss him @brunouvini34 💔;sport
7;['1622022132027768833'];1622022132027768832;RT @AmeliaStrickler: If we don’t speak up, women’s sport loses. PROTECT WOMENS SPORT!  https://t.co/5c2rsebzOA;sport
8;['1622022126751318018'];1622022126751318016;"RT @ManUtdMEN: Sabitzer came on nine minutes from time #mufc 

https://t.co/CaqSH5xy7e";sport
9;['1622022114042683393'];1622022114042683392;@incogneatos Sorry, DCMS (Sec of State for Dept of Culture, Media and Sport).  If there's a crisis nobody's getting the Welsh Sec or Culture Sec on the 'phone 😂;sport
10;['1622022112612601856'];1622022112612601856;"#羞辱 #裸聊 #做爱 #连麦 #萝莉 #丝袜 #巨乳 #白虎 https://t.co/OsljHjeNsz
Church commercial new civil hold to or sport.";sport
11;['1622022110209089536'];1622022110209089536;"RT @modacitylife: The cultural view of cycling as sport and not transport doesn’t materialize out of thin air.

It is shaped by the type of…";sport
12;['1622022103242346497'];1622022103242346496;"Huskies Win! Next up at Plymouth University on Wednesday Feb. 8th!
#pullthesled #sharethejuice @ Costello Sport Complex Gym https://t.co/aetoOKmfoz";sport
13;['1622022101640118275'];1622022101640118272;"@AmberENEvents @Sheffconcord Hope you had a fantastic couple of days &amp; was welcomed well at NTU sport, sorry NPL weekend so unable to pop down &amp; show support! 💗";sport
14;['1622022101036064768'];1622022101036064768;RT @Delisketo: No matter the outcome tonight, this man will forever be an icon. When I started following this sport, Fedor was THE guy and…;sport
15;['1622022091573760001'];1622022091573760000;"‘There’s nothing shameful about making a millionaire pay his fair share for an event from which he’ll reap large profits’ Eddie Hearn’s tactics – suggesting GAA waive Croke Park rent for Katie fight is unfair
 https://t.co/3AMnsZoo9H";sport
16;['1622022080286937089'];1622022080286937088;RT @aesthetichania: Removing red nail polish is an extreme sport;sport
17;['1622022069885063169'];1622022069885063168;CALLAO = SPORT BOYS ASSOCIATION https://t.co/QyOiN2uO5g;sport
18;['1622022066936455168'];1622022066936455168;"RT @ManUtdMEN: Erik ten Hag will now have to deal without both Eriksen and Casemiro for this next period #mufc 

https://t.co/LMxhByIbjk";sport
19;['1622022064398901254'];1622022064398901248;@ForTexasHoujami @POTUS You do know that China flew balloons over the US while Trump was president, right? Did you tweet about that? Or do you treat politics like a team sport?;sport
20;['1622022061076914176'];1622022061076914176;RT @IconicCristiano: Happy birthday to the man who made many fall in love with this sport, the man who inspired many around the world to al…;sport
21;['1622022059374120961'];1622022059374120960;RT @BossPepper1757: @NFL_DovKleiman @TheAthletic Breaking: Greatest of all time can explain the sport he’s the goat at;sport
22;['1622022058753376256'];1622022058753376256;@talkSPORT Talk sport need help employing people like him;sport
23;['1622022057956638720'];1622022057956638720;"RT @DeadlineDayLive: 🚨 Manchester United are considering a summer move for Ansu Fati, who is not a guaranteed starter for Barcelona. 

(Sou…";sport
24;['1622022055968514048'];1622022055968514048;"RT @_blueberries_v_: Hi! I'm looking for the INTERACTIVE moots! Mostly focused on studying and reading 🖇📚

#studytwt #studyacc
♡call me Lun…";sport
25;['1622022052751474689'];1622022052751474688;"""We made science a team sport, and in so doing, we made it no longer science.""

Kudos to @kevinnbass for rare humility + self-reflection.

The bullying and dehumanisation of anyone who dared ask a question was the ugliest witch-hunt of our times.

https://t.co/bGSg5DcDG9";sport
26;['1622022047390916612'];1622022047390916608;Penalty boosts title chase | https://t.co/WY8YZbbwbH https://t.co/zAiHzpVmzc;sport
27;['1622022046698938368'];1622022046698938368;"RT @mazeksjj: Full speech here: https://t.co/QfqtNFmmSs

I was a varsity swimmer myself. I benefited from previous generations of women fig…";sport
28;['1622022043561594882'];1622022043561594880;Cannot wait for this discussion on radio next week. Some people just gamble to make sport more interesting to watch https://t.co/bu0wBo57kL;sport
29;['1622022043339210754'];1622022043339210752;@lewiscollins26 @Eurovision Do you think that UK should search for good song in Commonwealth countries? :) But that's like importing better people. An example, France can't win in any sport without stolen niggas from Africa.;sport
30;['1622022042316083200'];1622022042316083200;"RT @LivEchoLFC: Tottenham Hotspur 'to battle' for Liverpool-linked Marcus Thuram. #LFC 

https://t.co/V740eNHzJ7 https://t.co/d4GPbbPtrt";sport
31;['1622022039157592064'];1622022039157592064;@ReduxxMag @ESPNUK Why on earth would anyone listen to a (apologies but I’m using my eyes here) fat old dude mithering about womens sport. Men need to stick in there own lane. Even fat old men with long hair who want to pretend they aren’t men.;sport
32;['1622022027371479041'];1622022027371479040;"@GOP This isn't a team sport. 

Individuals represent states.. not parties.";sport
33;['1622022022480920578'];1622022022480920576;Bbc sport scene, was their commentator in his living room when he covered the Dons v Motherwell game ? The coverage of a nations sport program by this company is an absolute joke , we know head office decrees that the branch has to treat us Scot’s as 💩but this is rediculous;sport
