;edit_history_tweet_ids;id;text;intent
0;['1625283677172207617'];1625283677172207616;"@junior_punky1 @MoistCr1TiKaL the NFL is legally classified as ""entertainment"", not fair competition or ""sport"". Technically the league can rig games without breaking the law and reap massive financial gains on sports betting websites. NFL should not be bet on.";sport
1;['1625283667215130624'];1625283667215130624;"Russellville vs Allen County-Scottsville | Kentucky High School Basketball Live Stream
Watch Live Here ▶️ https://t.co/Yprzuj2evn
The Allen County-Scottsville (Scottsville, KY) varsity basketball team has a home non-conference game vs. Russellville (KY) today @ 7p. https://t.co/ZS5MK60DBW";sport
2;['1625283666485346305'];1625283666485346304;"West Genesee vs Henninger | New York High School Basketball Live Stream
Watch Live HD ▷ https://t.co/LrXTsZXUIv
The Henninger (Syracuse, NY) varsity basketball team has a home conference game vs. West Genesee (Camillus, NY) today @ 6:30p.";sport
3;['1625283637053620226'];1625283637053620224;"RT @jerryiannelli: Best example that comes to mind is the time Andrew Carnegie &amp; co modified a dam so they could do some sport-fishing and…";sport
4;['1625283633736208384'];1625283633736208384;"Zii Jia joins several other top shuttlers on mission to rediscover form

National singles coaching director Wong Choong Hann has faith in Zii Jia

“It’s a new challenge for Zii Jia as he is here with a hope of finding his footing again” said Choong Hann

https://t.co/Ey1pNqYGH2";sport
5;['1625283633618485248'];1625283633618485248;"RT @enaautomobileng: Nigerian used 
#toyotacamry sport
Year : 2013
Price :  N4.550m Naira
📍Location : #Lagos 
Custom Duty ✅ 💯 https://t.co/…";sport
6;['1625283633430007808'];1625283633430007808;"New Mexico School for the Deaf vs Coronado | New Mexico High School Basketball Live Stream
Watch Live HD ▷ https://t.co/LrXTsZXUIv
The Coronado (Gallina, NM) varsity basketball team has a home conference game vs. New Mexico School for the Deaf (Santa Fe, NM) today @ 6:30p.";sport
7;['1625283629814349826'];1625283629814349824;Herald Sun altered a news headline: https://t.co/SeMf55B918 https://t.co/UGujj2dofF;sport
8;['1625283625527701505'];1625283625527701504;RT @vegastiming: Derek Carr if it was a professional sport to fuck over the Raiders https://t.co/TsoyAn9ruG;sport
9;['1625283614878613507'];1625283614878613504;"Navajo Prep vs Crownpoint | New Mexico High School Basketball Live Stream
Watch Live HD ▷ https://t.co/LrXTsZXUIv
The Crownpoint (NM) varsity basketball team has a home conference game vs. Navajo Prep (Farmington, NM) today @ 6:30p.";sport
