;edit_history_tweet_ids;id;text;withheld;intent
0;['1626370842069172227'];1626370842069172224;"@kalyani_saxena -solving a puzzle 
- creating (art, crafts, writing)
- reading 
- dancing 
- listening to music &amp; singing 
- collecting things 
- watching a favorite movie 
- audiobooks";;movie
1;['1626370841968619521'];1626370841968619520;"RT @greg_price11: One of these guys is a Hollywood actor who shot a woman while filming a movie and is out of jail finishing the movie.

Th…";;movie
2;['1626370840613855232'];1626370840613855232;RT @AuxGod_: one of the best scenes in movie history 😂 https://t.co/ZgQkG1DuEa;;movie
3;['1626370840190230530'];1626370840190230528;"RT @HistoryMuppet: Happy Anniversary to Muppet Treasure Island 🏴‍☠️

A movie more valuable than any buried gold ❤️ https://t.co/u6JbyafaAG";;movie
4;['1626370837883285505'];1626370837883285504;RT @billybeez69: Literal horror movie in his bathroom… I’d shut the door too 😂 https://t.co/9scfO0j4Jq;;movie
5;['1626370836318900225'];1626370836318900224;@splucy We are all have this kind of morning. Watch a boring movie and you can get some sleep;;movie
6;['1626370835723485185'];1626370835723485184;RT @JebraFaushay: Really excited to take the kids to the new Winnie the Pooh movie! (fully masked of course) https://t.co/oZ9xwZTNR5;;movie
7;['1626370833580171264'];1626370833580171264;"RT @OutOfContxtDubs: Film: The SpongeBob SquarePants Movie
Language: Korean https://t.co/tf6tJq1qkr";;movie
8;['1626370832963629056'];1626370832963629056;RT @becksrcha: i'm seriously so excited for pfreen and her person😭 i hope they raise cute puppies tgt and wear corny matching clothes and l…;;movie
9;['1626370830123864064'];1626370830123864064;"RT @yessir167: Now ppl are bitching about them adapting a movie, fixing inconsistencies, &amp; making it work within the Manga TL

DB fans are…";;movie
10;['1626370828152762368'];1626370828152762368;"RT @greg_price11: One of these guys is a Hollywood actor who shot a woman while filming a movie and is out of jail finishing the movie.

Th…";;movie
11;['1626370827632386048'];1626370827632386048;@AppleTVPlus @TaronEgerton Is this The Tetris Murders? Good movie.;;movie
12;['1626370827154341888'];1626370827154341888;RT @johnnystark79: In which project ıts community will be a coproducer of the hollywood movie of the project ? @DragonTyrantERC https://t.c…;;movie
13;['1626370826374115331'];1626370826374115328;ever since i turned 18 my life has been a movie yo😭;;movie
14;['1626370825765982211'];1626370825765982208;No spoilers but that Scream 6 leak is like if you asked an AI to write a Scream movie killer reveal;;movie
15;['1626370824830582784'];1626370824830582784;"@drewexmachina Good, he deserves for someone to tell him his endings suck. I've yet to see a Shyamalan movie that was fucking awesome, with a great ending. 
All of his movies are either garbage, with garbage endings, or they are great, and then just have dumpster fire endings, like The Village";;movie
16;['1626370823480307714'];1626370823480307712;@_Nhyira_ That movie is a hot mess;;movie
17;['1626370820363759616'];1626370820363759616;RT @TheCartoonBase: ‘THE SUPER MARIO BROS MOVIE’ runtime is 1h 32min. https://t.co/rOucSNJaNy;;movie
18;['1626370816244957184'];1626370816244957184;"RT @greg_price11: One of these guys is a Hollywood actor who shot a woman while filming a movie and is out of jail finishing the movie.

Th…";;movie
19;['1626370813711589379'];1626370813711589376;That 65 movie look kinda fire too;;movie
20;['1626370812851650563'];1626370812851650560;"RT @OcaRockaRina: In honor of the first Sonic movie’s anniversary, I thought I’d repost some of the Movie Sonic artwork I’ve done! 💙⚡️

#so…";;movie
21;['1626370808334483456'];1626370808334483456;This feels like the sort of fake movie that appears at the end of a real movie when the characters are watching a Hollywood movie they made about their lives. https://t.co/CouNhkA0Rk;;movie
22;['1626370807524990976'];1626370807524990976;"RT @miagothupdate: Mia Goth about what would be a dream role for her.

“I would love to play a character in a different language. I speak P…";;movie
23;['1626370805968916480'];1626370805968916480;Damn.  I do have two winder though.  Was this planned by the WEF?  Or terror groups?  Or was it truly an accident?  There is a show or movie about this very thing on Netflix. https://t.co/sK7XMPD4rj;;movie
24;['1626370805956284417'];1626370805956284416;"RT @Valkyrae: I’m in a Mark Wahlberg movie!!!
Just wrapped filming The Family Plan ☺️🎉 https://t.co/Uu8XwH5tw2";;movie
25;['1626370805339938817'];1626370805339938816;RT @jaythechou: I Photoshop paddington into a movie, game, TV show, or album until I forget: Day 709 https://t.co/KLfVE7jFoL;;movie
26;['1626370803049570305'];1626370803049570304;RT @SymplyJas: When movie night comes Shaq is going to vomit he got cheated on with a man that didn’t even graft #loveisland;;movie
27;['1626370802655367168'];1626370802655367168;"RT @greg_price11: One of these guys is a Hollywood actor who shot a woman while filming a movie and is out of jail finishing the movie.

Th…";;movie
28;['1626370801523130368'];1626370801523130368;RT @Marshy00: HIDDEN BLADE: Tony Leung is on smouldering form in Cheng Er’s gorgeous, twisty turny spy thriller set in Japanese-occupied Sh…;;movie
29;['1626370799442558976'];1626370799442558976;@nick_not_rick @NoPlacement The movie is more of a dramatic retelling of how Nintendo got the rights to Tetris. It's actually very interesting.;;movie
30;['1626370799119605768'];1626370799119605760;Sister got nothing to do in the movie lmao, Michelle Pfeiffer got way more screen time 💀 https://t.co/gpwTBbzXAl;;movie
31;['1626370797957705729'];1626370797957705728;"RT @DiscussingFilm: ‘SECRET INVASION’ and ‘LOKI’ Season 2 are the only definite Marvel shows to release in 2023.

Shows including ‘ECHO’ an…";;movie
32;['1626370797731299328'];1626370797731299328;RT @CCNCartoonNews: 'THE SUPER MARIO BROS. MOVIE' runtime is of 1H and 32 minutes. https://t.co/pxSAdEVBU2;;movie
33;['1626370797584502784'];1626370797584502784;RT @ShereKhansAgent: How cool is it that Hawkman, an ancient Egyptian character who lived thousand of years in is Black Adam, a movie about…;;movie
34;['1626370793914474496'];1626370793914474496;@AhmedDiab_H Which movie?;;movie
35;['1626370793742471168'];1626370793742471168;"RT @Truthglobalofcl: Christopher Movie Second Week 🤩

Running Successfully All Over 😊

#ChristopherMovie #RDIlluminations #TruthGlobalFilms…";;movie
36;['1626370793197256704'];1626370793197256704;@TurboStunkk @D4hz4hn theres a realy cool scene with his mask in this movie (:;;movie
37;['1626370790898769921'];1626370790898769920;@NatGamesFM @jacksonpublick The years between seasons lead to some of the sharpest writing and best character progression / storylines on television. It’s essentially all aired less an upcoming movie, very worth catching up.;;movie
38;['1626370790399815680'];1626370790399815680;@KalEl2013HC I think just about everything in that movie is lazy 😭. I hate to say that too, love Spider-Man. I think the writers got lucky in how easy it’d be to make 3 pre established Spider-Men be wholesome together. As well as goblin, who was carried only by performance imo;;movie
39;['1626370790340935680'];1626370790340935680;RT @noahpasaran: what shred of hope am I supposed to gain from a movie where two CGI guys shoot beams at each other for an hour;;movie
40;['1626370789300920320'];1626370789300920320;"RT @Valkyrae: I’m in a Mark Wahlberg movie!!!
Just wrapped filming The Family Plan ☺️🎉 https://t.co/Uu8XwH5tw2";;movie
41;['1626370786138157058'];1626370786138157056;"Current movie power rankings, according to my toddler:
1) ""Bunny Rabbit"" (Zootopia)
2-T) ""Fishies"" (Finding Nemo)
2-T) ""Fishies"" (Finding Dory)
4) ""Lion King"" (Lion King)
5) ""Cars"" (Cars)";;movie
42;['1626370785299267584'];1626370785299267584;"RT @ArtofLostandCan: Concept Art for the cancelled Plants VS Zombies animated movie by DreamWorks by Peter Zaslav, Ruben Hickman &amp; Rich Wer…";;movie
43;['1626370781902000128'];1626370781902000128;"@leepalisoc @zollotech Yep I did exactly this but it’d be cool if you could set a certain type of venue instead of manually configuring 
Or maybe even just specifically movie theaters/regular theaters";;movie
44;['1626370781361115137'];1626370781361115136;@MissJulie351 I want that and a mini movie theater 🎦 🇺🇲🇺🇲🙌🙌;;movie
45;['1626370780950040584'];1626370780950040576;"So apparently there was a movie made called ‘the erotic misadventures of the invisible man’ 
I don’t know why this has come to my knowledge.";;movie
46;['1626370777984696320'];1626370777984696320;@CashApp Talkboy recorder from Home Alone 2 movie;;movie
47;['1626370777514749952'];1626370777514749952;@deedeedecadent The bad guy with the mask from that movie with Jamie Lee Curtis that came out last Halloween after she hits him with a refrigerator;;movie
48;['1626370776700944384'];1626370776700944384;I am just one small part in a century-long extension of Bohr/Einstein/Mach/Planck’s discovery of the energy quanta, the idea that soon blossomed into a 122 year quest to understand. Much of the past 7 years has been an imitation game, not like the movie though.;;movie
49;['1626370776554172416'];1626370776554172416;@MarveIFacts Movie is complete and utter dogshit so its whatever.;;movie
50;['1626370776273424384'];1626370776273424384;"https://t.co/RkyIq9qkXX
Five enough movie outside.
💯🤨😄🤐😅";;movie
51;['1626370774410862592'];1626370774410862592;just watching a scar Movie when these two start having sex at the bar lkke what the hell guus?;;movie
52;['1626370769985892354'];1626370769985892352;Russ being in the entourage movie is ridiculous;;movie
53;['1626370769579040768'];1626370769579040768;"@callouswayne @HOUSEOFEL38 Only because Tron Legacy isn’t a comic adaption. It straight up demolishes most superhero scores…well most scores in general. 

Damn what a movie. https://t.co/c4IWpU4sfn";;movie
54;['1626370769348427777'];1626370769348427776;"Fun fact about Howard Johnson, the old ice cream chain referenced in the movie, Angel Heart; my dad kept on confusing it with Robert Wood Johnson and would tell people I was working as a resident at Robert Howard Johnson Hospital in New Brunswick #FIDLERangelheart";;movie
55;['1626370768660492294'];1626370768660492288;"RT @greg_price11: One of these guys is a Hollywood actor who shot a woman while filming a movie and is out of jail finishing the movie.

Th…";;movie
56;['1626370768484372481'];1626370768484372480;Just paid $8 for a movie ticket. Ain’t seen movie prices that low since high school!;;movie
57;['1626370765913489409'];1626370765913489408;RT @Trollvipoffl: Perfect movie with Tollywood entry 🔥 #vaathi #SIRMovie https://t.co/Rz5B08E97H;;movie
58;['1626370765523230721'];1626370765523230720;Will Poulter will be playing Adam Warlock in the third movie in the franchise https://t.co/2lmBbE7sAD;;movie
59;['1626370763530829824'];1626370763530829824;RT @shojopicture: Anime : Howl's Moving Castle (Movie) https://t.co/N0l3DtOBuh;;movie
60;['1626370763220557827'];1626370763220557824;"RT @greg_price11: One of these guys is a Hollywood actor who shot a woman while filming a movie and is out of jail finishing the movie.

Th…";;movie
61;['1626370762805243904'];1626370762805243904;Which movie should I watch tonight? https://t.co/V0P9jgu62i;;movie
62;['1626370762100682754'];1626370762100682752;"RT @greg_price11: One of these guys is a Hollywood actor who shot a woman while filming a movie and is out of jail finishing the movie.

Th…";;movie
63;['1626370760452493312'];1626370760452493312;RT @ShellenbergerMD: The one that we discovered in Oakland was just naked inside the room. They [the johns] were going to see her like it w…;;movie
64;['1626370759177166849'];1626370759177166848;RT @PeachyxToy: ask to be my valentine. make us a fort to watch my favorite movie in. pour me too many glasses of wine until i’m warm and f…;;movie
65;['1626370754781777921'];1626370754781777920;"@bobateamunson no way you gonna die and get an okay solo movie‼️

this is so epic";;movie
66;['1626370753460596736'];1626370753460596736;RT @becksrcha: i'm seriously so excited for pfreen and her person😭 i hope they raise cute puppies tgt and wear corny matching clothes and l…;;movie
67;['1626370752089038848'];1626370752089038848;The trailer for the upcoming Tetris movie is way hotter than it should be https://t.co/3Xm9aTNsrh;;movie
68;['1626370748678807555'];1626370748678807552;"RT @LeBatardShow: ""It was depressing. It was terrible... I don't know what the hell point they were trying to make but this movie sucked.""…";;movie
69;['1626370748091707393'];1626370748091707392;"they completely altered hal's reasoning for being parallax which was what made the movie terrible &amp; pointless. hal being parallax is supposed to define him being fed up with the gl system, which he then heroically sacrifices himself for, which leads into spectre redemption.";;movie
70;['1626370747030728704'];1626370747030728704;"RT @brsEcoOfficial: What is Barunson Labs building? 🧶

- ContentFI centered around users and creators
- Leveraging the art, music, movie an…";;movie
71;['1626370746472693764'];1626370746472693760;Imagine making a movie like this while still being able to claim it is based on a true history? Wow https://t.co/UyEIDkGx3J;;movie
72;['1626370741250756608'];1626370741250756608;RT @DiscussingFilm: A new live-action ‘HELLBOY’ movie is in the works with Brian Taylor set to direct. (EXCLUSIVE) https://t.co/wsUAOqsnXN…;;movie
73;['1626370739296141312'];1626370739296141312;Pretty good ngl. Felt kind of like a GOTG movie, not quite as good as them but Kang, man. Has a shot to be an even better villain than Thanos. https://t.co/ZEmk7FAmJI;;movie
