;edit_history_tweet_ids;id;text;withheld;intent
0;['1626733227250536453'];1626733227250536448;RT @davidivancv15: Hey uhhh….. @HordernRohan, We have have some Bad News The Teletubbies as got into a Horror Movie! 😱😱😱😱😱😱😱😱😱😱😱😱😱;;movie
1;['1626733227061673984'];1626733227061673984;The CDC increases the acceptable exposure levels of the toxins released in the train derailment 2 WEEKS prior to it happening. The MSM knows I’m advance to ignore the story. A movie playing out the exact scenario using citizens of East Palestine as extra is shot weeks prior to… https://t.co/xEemaUYLg5 https://t.co/vy3VvnOtdp;;movie
2;['1626733225665257472'];1626733225665257472;"RT @HugoThePinkCat: Fascists who like V for Vendetta confuse me so much.

The book, but even more the movie pretty much SCREAM IN YOUR FACE…";;movie
3;['1626733224448921600'];1626733224448921600;RT @SunCatStudios: So that puss in boots movie huh... https://t.co/SBwr4ZKJN9;;movie
4;['1626733224297918464'];1626733224297918464;nba all star saturday is gonna be a movie i didnt forget last year when everyone on here was booing Steph and Ayesha off the stage for their YouTube couples challenge to promote their hbo max show 😭;;movie
5;['1626733223907672064'];1626733223907672064;Today’s #PhysicalMedia arrivals. A never before seen Spielberg, a new DC animated movie, the #4K of a Walter Hill flick and the newest Park Chan-Wook film on #Bluray. The first Physical Media release for @mubi in the US! https://t.co/R9KJaV3DpU;;movie
6;['1626733222825701377'];1626733222825701376;RT @asterysms: ratio'd by coraline full movie in hd https://t.co/Sw5QvAfDWA;;movie
7;['1626733221609197569'];1626733221609197568;"@shnick1985 The only reason it got flack was because the animation looked like it was trying to hard initially by dialing it back to what they used in the actual movie made it better. Carrey has a knack for being the over the top villain; one of the few things I enjoyed about Batman forever.";;movie
8;['1626733219121926146'];1626733219121926144;RT @BilgeEbiri: I did not like ANT-MAN AND THE WASP: QUANTUMANIA, but I suspect the people who made it disliked it even more. Nobody in thi…;;movie
9;['1626733215506472960'];1626733215506472960;Having a proper movie night with my family for the first time since I was a kid. Considering what’s going on in our lives atm, I’m really gonna cherish the time spent together 🥺;;movie
10;['1626733214768443392'];1626733214768443392;@ABSCBNNews i know this movie.;;movie
11;['1626733214621437957'];1626733214621437952;RT @ka_theRockRag: Just so we’re clear… White Noise the movie on left https://t.co/hv11WZQkLH;;movie
12;['1626733213849640961'];1626733213849640960;"RT @Stray_Kids_JP: Stray Kids 

JAPAN 1st Album『THE SOUND』
Blu-ray Digest
Jacket Shooting Making Movie

https://t.co/ys0KnxCYQT

#StrayKids…";;movie
13;['1626733213040230401'];1626733213040230400;@GUMB0H @Beefyburgergod 😂I Ordered some shroom chocolate bars🍄🍫 from @tripxmax and ate 3 bars watching a movie, I was literally experiencing everything at the same time, the visuals were breathtaking, very intimate, enjoyed every moment of it 😂;;movie
