;edit_history_tweet_ids;id;text;withheld;intent
0;['1630357108863508482'];1630357108863508480;@thekreativeone_ Me too… He was so patient, when he waited in the rain for her..just an Amazing movie 🥺;;movie
1;['1630357105738764291'];1630357105738764288;RT @meesteresnoir: I just sold a video on #realloyalfans. Take a look here: https://t.co/EsiZljSGCo https://t.co/kkpVeDs1sI;;movie
2;['1630357103352184832'];1630357103352184832;@criticalsfl @katepig @thekage75 @GovRonDeSantis It was not only the park in Florida that was closed during COVID. Disney CA was shut down and the theater/movie industry also shut down. There are probably other revenue streams that negatively  impacted Disney.  Definitely more in play than your one GOP talking point.;;movie
3;['1630357103163441152'];1630357103163441152;"#PerfectPop28
Curtis Mayfield 14/14
Going out with 'Superfly.' There's never been a greater movie soundtrack imho.
https://t.co/Mqlh3F0IrL";;movie
4;['1630357102882430977'];1630357102882430976;"ㅤㅤㅤ
🆄seless facts about me.

Name: Riven Hynes Reeds. 
Height: 1.73.
Age: 22.
Sexuality: Homossexual.
Band: One Ok Rock!!
Color: Pink &amp; blue.
Movie: -
Animal: Cats, fennecs &amp; red panda. :D
Food: Pizza.
Drink: Wine.
ㅤㅤㅤ";;movie
5;['1630357096678957056'];1630357096678957056;@siafurlerfan_ @KaiaHeartstopp hm ok. that still doesn't really change the harmfulness and ableism that her movie was, but thank u for making me aware of that;;movie
6;['1630357092631445509'];1630357092631445504;"RT @PowerRangersDay: Power Rangers Movie (2017)
#PowerRangers https://t.co/81kNAFziOV";;movie
7;['1630357092102963202'];1630357092102963200;@ilydarth PLEASEPLEASPLEAPDLEOCNJD ITS MY FAV MOVIE EVERRRR;;movie
8;['1630357090148528133'];1630357090148528128;"@tottinge I have a master’s degree in computer graphics, and there was a time when I was very enthusiastic about it. But the last movie that came out where I knew how they did everything was Terminator 2; then came Jurassic Park, and I knew I’d been outclassed.";;movie
9;['1630357087397068801'];1630357087397068800;RT @letterboxd: put them in a movie together now #SAGAwards https://t.co/0CXc8Cl7cu;;movie
10;['1630357086063165442'];1630357086063165440;"""where can I stream this?"" 

Internet Archive, Putlocker, 123 movies, project free TV, Pirate Bay, or get on a movie tracker";;movie
11;['1630357085085900803'];1630357085085900800;"I’m hoping you’ll indulge the child in me. 

Think of a movie and replace one of the words with ‘floof.’ 

For example … Lord Of The Floofs or, When Harry Met Floof. 😃

Please and thank you. 🙂

#floof #floofs";;movie
12;['1630357083496259585'];1630357083496259584;RT @SuggestiveSelfx: Can we be action movie friends? What can you do with this Netflix https://t.co/XCdglv994R;;movie
