;edit_history_tweet_ids;id;text;withheld;intent
0;['1629632333182558208'];1629632333182558208;"If you are looking for a picturesque mountain town worthy of a Hallmark movie, look no further than Glenwood Springs, Colorado.

https://t.co/IBxLKQU65o";;movie
1;['1629632332704497664'];1629632332704497664;@acceberbmal i watched the movie last week;;movie
2;['1629632332520124416'];1629632332520124416;RT @FNAFAlerts: Movie update: FNAF in Real Life https://t.co/TTAXYFfO1W;;movie
3;['1629632330892443649'];1629632330892443648;RT @AshNicholsArt: This movie had such an underrated message. Every other movie is nothing but “you can live your dreams no matter what!!”…;;movie
4;['1629632329718157313'];1629632329718157312;RT @Stupidartpunk: This movie has one of the most harrowing 3rd act climax moments of all time. I saw it while I was returning to school as…;;movie
5;['1629632323733061632'];1629632323733061632;"RT @nytfiles: High &amp; Low the worst  X will be available on Netflix soon 🥰

#YUTA’s first debut movie can’t wait 🥺❤️ https://t.co/fNcYs19QI9";;movie
6;['1629632323573649410'];1629632323573649408;@samtrayter Underrated movie;;movie
7;['1629632320109002753'];1629632320109002752;RT @AshNicholsArt: This movie had such an underrated message. Every other movie is nothing but “you can live your dreams no matter what!!”…;;movie
8;['1629632318838042624'];1629632318838042624;RT @ThatGuyYus: To only times I've ever heard anyone complain about RDJ doing blackface in this movie is when white folks on Twitter defend…;;movie
9;['1629632318079131648'];1629632318079131648;RT @renatavidovic: I just shared the Fifth Element Household on #TheSims4 Gallery!MILA JOVOVICH##movie##ShowUsYorSims##Sims4# https://t.co/…;;movie
10;['1629632317516926978'];1629632317516926976;"RT @4ndyRodrigues: would you like to see my new movie at @NakedSwordcom with @JORDXN_93? 
🎥 @AlternativaX_

https://t.co/T9AIDRR2MM";;movie
11;['1629632317466746881'];1629632317466746880;RT @GRCinemaTicket: Can you name a movie that features a scene with an Aeroplane ✈️?? https://t.co/g8p5yyIT1D;;movie
12;['1629632315209965569'];1629632315209965568;@madisonhuvan @goose_patriot1 Would watch this show / movie;;movie
