;edit_history_tweet_ids;id;text;intent
0;['1626008453213986816'];1626008453213986816;So #AntManAndTheWaspQuantumania got a 55% score on Rotten Tomatoes (as of this tweet). Big whoop. I've enjoyed movies that earn a Rotten on RT, there's a 50-50 chance that I might enjoy this movie. Hell, Eternals got a rotten score, and I enjoyed that film, flaws and all.;movie
1;['1626008452177838083'];1626008452177838080;"RT @DiscussingFilm: A live-action ‘HOW TO TRAIN YOUR DRAGON’ movie is in the works.

The film releases on March 14, 2025 in theaters.

(Sou…";movie
2;['1626008451955494914'];1626008451955494912;"RT @dawnofthediscs: ***NEW TITLE ANNOUNCEMENT***
Coming to 4K UHD 5/2 from @Criterion 

Wings of Desire (1987) 4K UHD 

https://t.co/5On6Rc…";movie
3;['1626008448444862464'];1626008448444862464;RT @screenrant: Stephen King movie franchises are surprisingly rare, though many of them show why the author personally dislikes sequels ba…;movie
4;['1626008446469386240'];1626008446469386240;RT @belet_seri: I hate how the quality of a show, movie, or game is now being tied to who dislikes it. No one cares about your politics. If…;movie
5;['1626008446117064706'];1626008446117064704;"RT @DiscussingFilm: A live-action ‘HOW TO TRAIN YOUR DRAGON’ movie is in the works.

The film releases on March 14, 2025 in theaters.

(Sou…";movie
6;['1626008444263178240'];1626008444263178240;"RT @Ellinmasha: Could you stay by my side and watch a romantic movie on netflix? ❤️
https://t.co/0uGbAqGPb3 https://t.co/ekw5Zd1Iqc";movie
7;['1626008443885682691'];1626008443885682688;"RT @EW: ""All we have is now, and right now we have each other."" #Crossroads was released 21 years ago today! 🎸⚡️💗

Read about what it would…";movie
8;['1626008438001086464'];1626008438001086464;@HailEternal Best MCU movie hands down;movie
9;['1626008437317373953'];1626008437317373952;@MadScientistFF Zach Mazursky in Alpha Dog. That movie fucked me up for days. Rather bring back the real Zach though.;movie
10;['1626008437036285958'];1626008437036285952;@EsemicolonR I vaguely recall a movie that established Sokka and Katara were actually white all along. 😁;movie
11;['1626008436529037312'];1626008436529037312;RT @vidsthatgohard: Fuck it, Bee Movie 🐝 https://t.co/epyamWi5Xb;movie
12;['1626008435006525440'];1626008435006525440;@Aktivarum @Superherotalk18 The trailer makes me think this entire movie is shot on a green screen...which never looks good.;movie
13;['1626008429667172353'];1626008429667172352;RT @NeoWestchester: What kills me about the whole superhero movie discourse is, I genuinely believe there's a tremendous creative potential…;movie
14;['1626008429667164160'];1626008429667164160;@LiberalCluck @JoshuaNeel12 @Psycho_spite @libsoftiktok @MCPS I do realise that, but that seems like a horror movie. Big pharma injecting semen from gay men into gay women. Lol Idn I think this convos is over. Thank you for politly discussing our differences. I truly appreciate that.;movie
15;['1626008427754319874'];1626008427754319872;@Heidi_Reybrouck @jchap_06_ @tru_Blu18 @JJ__indy @yes_hi_hello_ @Bellz810 @thechillmike @BYONEST @RobinsLucas @theclassycraig Picture white men can’t jump but in this movie it’s white girl can’t pong… HUSTLER;movie
16;['1626008427163000832'];1626008427163000832;@JoshuaMPatton Hamada needed to go. Which is also why a lot of people aren’t into the Flash because a lot of that movie was Hamada attempting to dismantle everything. We will see what happens;movie
17;['1626008423593660416'];1626008423593660416;RT @hotpriestt: im so excited for the new barbie movie i even got my pussy removed https://t.co/bu0ujRpAfL;movie
18;['1626008422167547904'];1626008422167547904;RT @niggaolas: Can’t wait to hear about how she had to be in a psychiatric clinic to better understand the role more than the movie;movie
19;['1626008422159376386'];1626008422159376384;"RT @carpediemk1219k: 230216 DAY6 성진의 D-DAY
| STATION Z | Open mic

🎵Man in a Movie https://t.co/q1GHewNr8u";movie
20;['1626008421253406720'];1626008421253406720;"RT @TheDenofNerds: Today on stream, we're going over the Quantumania reviews... Will audiences like this movie WAY MORE than critics?

Join…";movie
21;['1626008420930428929'];1626008420930428928;Live in an hour with some Uno! Will it turn into a movie?;movie
22;['1626008420703961088'];1626008420703961088;RT @itisprashanth: #Jawan - Around 40 days of shoot remains - @Atlee_dir has used 4 industrial cranes mounted with lights containing lakhs…;movie
23;['1626008420368121856'];1626008420368121856;RT @photonsmight: The funniest thing about the Hunger Games movie is them wanting us to believe Peeta could camouflage himself this well be…;movie
24;['1626008419730857984'];1626008419730857984;"RT @Variety: A live-action adaptation of “How to Train Your Dragon” is soaring to theaters in 2025.

https://t.co/yNjPssTzP8 https://t.co/3…";movie
