;edit_history_tweet_ids;id;text;withheld;intent
0;['1623109349932511234'];1623109349932511232;RT @benshapiro: Different theaters with better seats and amenities charge different prices. There are different prices for matinees. And th…;;movie
1;['1623109349735297025'];1623109349735297024;RT @MaggieSaha5: @McNeeseInterns This is toby Gorman and this is the counterfeit bible series that was made at 707! iberville st lake Charl…;;movie
2;['1623109347495784449'];1623109347495784448;RT @Megafan1430: Twinkle twinkle little star ⭐ Chiranjeevi Megastar 💥.East or West Chiranjeevi best.The star @KChiruTweets garu himself cre…;;movie
3;['1623109347130724354'];1623109347130724352;RT @KeiziTV: #AntManAndTheWaspQuantumania  is NOT ONLY the best MCU movie of Phase 5 but the best MCU movie period since Wakanda Forever!!!…;;movie
4;['1623109345255862277'];1623109345255862272;@KDotInk I checked out our abandoned apartment, freshly decorated like a murder scene, with all of the confidence of a 1980s white guy in a horror movie. https://t.co/1NFbCt6TXe;;movie
5;['1623109341061562371'];1623109341061562368;"@BParker4011 @hodgetwins Please tell them lol 😂...
You have the Netflix so I tell you an interesting movie to go watch";;movie
6;['1623109340445179905'];1623109340445179904;RT @CrystalEchoHawk: The crisis of missing and murdered Indigenous women has plagued Native communities since the age of European colonizat…;;movie
7;['1623109337169408000'];1623109337169408000;"RT @MidiasStan: 📸 Sebastian Stan and the cast and director of Sharper during the movie's screening at the British Film Institute.

© ahsant…";;movie
8;['1623109336963907584'];1623109336963907584;"RT @Marvel271197: Shhh. The movie is about the start 📽️
https://t.co/GiUq3PnkeB https://t.co/u2mlbOOYCH";;movie
9;['1623109336141529088'];1623109336141529088;RT @LegionHoops: Kyrie Irving has deleted his Instagram apology for posting the movie that contained anti-semitic comments and themes, per…;;movie
10;['1623109333335547906'];1623109333335547904;"RT @WarlordDilley: @emeriticus Another paid promotion by another paid scumfuck on social media

Astroturf until you're blue in the face, Pe…";;movie
11;['1623109332153032704'];1623109332153032704;RT @XxRaptor_xX: @therealsupes So the movie isn’t great but you should watch because what will happen next? Is this how we’re judging movie…;;movie
12;['1623109331200638977'];1623109331200638976;"RT @MCU_Direct: #FantasticFour is set to begin filming in Early 2024, confirms director Matt Shakman!

New quotes on the movie's ""family"" s…";;movie
13;['1623109329401352192'];1623109329401352192;RT @nytimes: Ticket prices are changing at AMC movie theaters. By the end of 2023, the seats in the front row of the theater will be the le…;;movie
