;edit_history_tweet_ids;id;text;intent
0;['1625646066392567808'];1625646066392567808;@ultranatic My favorite Disney movie, Ghost In The Shell.;movie
1;['1625646065767833600'];1625646065767833600;Fast X trailer and Super Bowl spot ... https://t.co/faOvfdvYSC ... action movie starring Vin Diesel and Jason Momoa opens in theaters May 19;movie
2;['1625646065474220032'];1625646065474220032;"RT @AllanMargolin: Don't Let #ValentinesDay Become A Horror Movie

Take #ClimateAction Today

@lesleyabravanel @qedigiv @jeandunn52 @bamabl…";movie
3;['1625646064874270720'];1625646064874270720;@DurexSA #14DaysOfLove ended the day with a romantic dinner date for us two and caught a movie. https://t.co/zc9EU1StRS;movie
4;['1625646064568082434'];1625646064568082432;"RT @PopCrave: Tom Holland will officially return for a fourth Spider-Man movie.

🔗: https://t.co/Z2YS03inwJ https://t.co/kI8gd6FmRi";movie
5;['1625646063766970371'];1625646063766970368;@BeavisBrandon2 @RealChrisSays I can’t believe someone else likes this movie besides me.;movie
6;['1625646062282108928'];1625646062282108928;"RT @Ovirtuous_: “mario doesn’t have any lore, you’re overthinking”

the super mario bros movie: https://t.co/UDwO572y82";movie
7;['1625646061728501776'];1625646061728501760;"RT @Disney: This Friday, experience the movie everyone’s talking about. 🐜 
 
Marvel Studios’ #AntManAndTheWaspQuantumania arrives in theate…";movie
8;['1625646061627838466'];1625646061627838464;RT @JamesGunn: I love this movie so much. Can’t wait for you all to see it. #TheFlashMovie https://t.co/T893TNA99e;movie
9;['1625646061233623041'];1625646061233623040;"RT @DC_Draino: Is this really happening?

Netflix released a movie in 2022 called “White Noise” about a train crash in a sleepy Ohio town a…";movie
10;['1625646061053218820'];1625646061053218816;RT @Joshua171615: @thegameawards @SonicMovie The movie would’ve been released on November 8, 2019 until the whole internet were acting so c…;movie
11;['1625646057819602944'];1625646057819602944;"RT @Stray_Kids_JP: Stray Kids 

JAPAN 1st Album『THE SOUND』
Blu-ray Digest
「Your Eyes」Music Video Making Movie

https://t.co/fRl1aP68Kq

#St…";movie
12;['1625646057224032257'];1625646057224032256;"RT @spolareo: ㅤ

     2000, Dione 𓄲 TWEETED!
     TODAY,   2023년 02월 14일.

      𐚱   . . .   Went on a movie date with
      the loml. Happ…";movie
13;['1625646056615849984'];1625646056615849984;RT @johnnys: The theme song to member Ren Meguro's starring movie #MyHappyMarriage and the first half to #SnowMan's double A-side 8th singl…;movie
14;['1625646055026032641'];1625646055026032640;"RT @DocShoddy: Mario Movie Brooklyn Girl
#SuperMarioMovie https://t.co/9jx2OSws2S";movie
15;['1625646050051518467'];1625646050051518464;RT @vidsthatgohard: Fuck it, Bee Movie 🐝 https://t.co/epyamWi5Xb;movie
16;['1625646045140250624'];1625646045140250624;RT @vidsthatgohard: Fuck it, Bee Movie 🐝 https://t.co/epyamWi5Xb;movie
17;['1625646043235774464'];1625646043235774464;@FolabiTomisin What's the title of the movie?;movie
18;['1625646040367116291'];1625646040367116288;"RT @Stray_Kids_JP: Stray Kids 

JAPAN 1st Album『THE SOUND』
Blu-ray Digest
「Your Eyes」Music Video Making Movie

https://t.co/fRl1aP68Kq

#St…";movie
19;['1625646037867302912'];1625646037867302912;"RT @Felix_Draconis: Zilla is chasing a truck full of tuna, his favorite snack. And judging by his size, he's been snacking a lot! ^^

Did a…";movie
20;['1625646037678587904'];1625646037678587904;Day the World Ended movie poster https://t.co/EJC24orqy3;movie
21;['1625646037284294658'];1625646037284294656;@dsklfhalskah @GeorgeArmatas @rhodes_mzra @MysteryGrove The movie mostly generally wasn't pozzed, but we're in this thread considering the degrees of subtlety w/ which the 'messaging' is worked into our media, subsequently our worldviews. OG Top Gun was nearly 100% pure white boy summer, Mav was 'adapted towards present narrative'.;movie
22;['1625646036608815108'];1625646036608815104;@elskemccain Isn’t it an Easter movie?;movie
23;['1625646036600467457'];1625646036600467456;I feel like in 15 years we will be talking about this movie like we talk about “Snakes On A Plane.” https://t.co/6H60IN2aY2;movie
24;['1625646033312137217'];1625646033312137216;RT @DCaldwell_: Can we get a Static Shock movie damn;movie
25;['1625646033140355072'];1625646033140355072;"RT @jianL_: they fell asleep on movie night

#kronfaumei #faumei #kronfau #kronmei #drawMEI #FineFaunart #kronillust https://t.co/JBb2tzsUPr";movie
26;['1625646033010139136'];1625646033010139136;Asked her if she wanted to watch the bee movie now im listening to her talking About her theory on them;movie
27;['1625646032666206208'];1625646032666206208;@movie_gal_10 Dishonored 2, Risk of Rain 2, or Zelda: Breath of the Wild;movie
28;['1625646032636768257'];1625646032636768256;RT @vidsthatgohard: Fuck it, Bee Movie 🐝 https://t.co/epyamWi5Xb;movie
29;['1625646032460689415'];1625646032460689408;RT @Divorcedfwb: A granny looking for a FWB on Twitter! 56years old, widowed, I like science fiction movie, basketball and men over 30. Sti…;movie
30;['1625646030413758465'];1625646030413758464;RT @vidsthatgohard: Fuck it, Bee Movie 🐝 https://t.co/epyamWi5Xb;movie
31;['1625646030061727744'];1625646030061727744;RT @johnnys: The theme song to member Ren Meguro's starring movie #MyHappyMarriage and the first half to #SnowMan's double A-side 8th singl…;movie
32;['1625646029008666627'];1625646029008666624;RT @aiabdimusa: Watch out! #Somaliland army now has the power to throw bullets by hand. QUELLA HORREUR! Next we will hear, SL is spitting b…;movie
33;['1625646028497248256'];1625646028497248256;@Madmacks8 Or perhaps I'm just doing my job and sharing thoughts on a new movie ...;movie
34;['1625646027138289664'];1625646027138289664;RT @WarioWorldGCN: Somebody already found the (seemingly) full version of the movie mario rap lmao https://t.co/BJLXR77HF5;movie
35;['1625646026634809344'];1625646026634809344;RT @ilovejohnkimble: This is a real movie. https://t.co/wP5b6H1QxX;movie
36;['1625646021765394433'];1625646021765394432;"RT @adie120991: The movie lives up to what they say- ""The mistresses movie to end all mistresses movies.""👏🏼👏🏼

#TenLittleMistresses";movie
37;['1625646020075069440'];1625646020075069440;RT @Karnythia: I tweet for the people who watched this movie and knew immediately that their type was fine as hell https://t.co/RG01DmEPC7;movie
38;['1625646018145718273'];1625646018145718272;D5 bunch artistic launch emotional arrest 🙄🍃🍩 #磕炮 #福利姬 #熟女 #女高中生 #男m birthday movie examination fee lock https://t.co/L3EeDWxExo;movie
