;edit_history_tweet_ids;id;text;intent
0;['1625283678661185536'];1625283678661185536;Interesting results that happened at the box office. The latest #MagicMike movie took a slow #SuperBowl 3-day weekend at the number one spot with $8.3 million. Re-released #Titanic open in 3rd place with $6.7 million while #Avatar climb up to second spot. What did you guys saw?;movie
1;['1625283678195834880'];1625283678195834880;RT @BrainDumpTweets: One of my predictions about the Mario Bros movie came true and nobody will believe me so I'm writing them all down. Bo…;movie
2;['1625283677164019713'];1625283677164019712;RT @WeAreOverland: Great way to tip off Wish Week - last Unified home game vs. Gateway, followed by a Movie in the Gym at 6:00pm! @CCSDATHA…;movie
3;['1625283669970542592'];1625283669970542592;RT @Chinchillazllla: Dracula 1931 was released on Valentine's Day. Executives thought they needed to trick women into thinking they were se…;movie
4;['1625283669454725120'];1625283669454725120;RT @asterysms: ratio'd by coraline full movie in hd https://t.co/Sw5QvAfDWA;movie
5;['1625283668985151490'];1625283668985151488;"RT @WarpsiwaH: Cast🙍‍♀️: Meguri

Full Movie 🎬: https://t.co/E2Jzc4rWPl https://t.co/oq9Vikcsk6";movie
6;['1625283668548935687'];1625283668548935680;@CBussy2k1 @oromialuv @basedonshiro You literally can’t like a person 100%. There has to be something that gives you an ick💀 We have to be realistic here not your fantasy movie love life;movie
7;['1625283668179836928'];1625283668179836928;@JasonClover11 @SashaCalle We are. Gun already announced a Supergirl Movie and this clown casted Supergirl isn't going to be in it.;movie
8;['1625283667542278145', '1625284217952440323'];1625283667542278144;"Are we watching a movie, or are we IN a movie. 

Here is the trailer for the movie White Noise.  Residents from East Palestine Ohio were casted as extras for this movie, and this just happened there! 

How did they know? 

https://t.co/CbhJddLC0s https://t.co/AdwWEV334K https://t.co/iW6a9A4xS1";movie
9;['1625283667366121474'];1625283667366121472;"RT @rameshlaus: "" A good movie is a promotion by itself.. "" : #AK 

#ThunivuOnNetflix rocking Worldwide.. https://t.co/yvBBR2k0v7";movie
10;['1625283667215155200'];1625283667215155200;@CNN It's a movie bozo;movie
11;['1625283666472497152'];1625283666472497152;a whole movie about aunts????;movie
12;['1625283665923022849'];1625283665923022848;"RT @zeenosferatu: Sunday’s movie will include me, being @CharlesXcrowley ‘s cute little kitty 😈🖤

Meow

https://t.co/8pS499eSEX

#trans #Ca…";movie
13;['1625283665847545859'];1625283665847545856;"Reality Buried, Simulacra Resurrected

An event in 2023 mirrors the events of a movie from 2022, based on a novel written in 1985, whose author discusses mass media-induced simulacra and is referenced in 2021's Resurrections.

Interesting enough to take note. https://t.co/wovFeJtMRV https://t.co/ACk8yUK8x2";movie
14;['1625283662890815490'];1625283662890815488;"RT @OniriBoy: That Mario Movie commercial blew my mind and I needed to do this
#Mario #fanart #pixelart #ドット絵 https://t.co/vJDkR89nhV";movie
15;['1625283662517522432'];1625283662517522432;"RT @Kulpreetyadav: Don’t expect much logic, but all the action &amp; drama does make sense once the movie gets over and you realise it did have…";movie
16;['1625283661976457216'];1625283661976457216;RT @PownicMania5000: If this is actually a real sign then yeah this movie 100% takes the cake as the best marketing I've ever nseen;movie
17;['1625283661485547521'];1625283661485547520;"RT @_DCWorld: Coming to 4KUltraHD plus Bluray on April 18, 2023 

Starring the legend  #ChristopherReeve 

Superman: 5 Movie Collection (19…";movie
18;['1625283660596514817'];1625283660596514816;"RT @brsEcoOfficial: What is Barunson Labs building? 🧶

- ContentFI centered around users and creators
- Leveraging the art, music, movie an…";movie
19;['1625283660319543296'];1625283660319543296;"RT @primalpoly: Settle a bet for me:
What was the single most thrilling scene in the 'Lord of the Rings' movie trilogy (2001-2003) -- the s…";movie
20;['1625283659690397701'];1625283659690397696;"RT @realstewpeters: I don’t know if you are into fictional drama and far-fetched movie plots, but if you have time to kill:

I might sugges…";movie
21;['1625283659010899973'];1625283659010899968;"RT @AnnaRoseGlitter: My sister got beauty and the beast
and it’s great because that’s her favorite Disney movie but also it’s funny because…";movie
22;['1625283657467412481'];1625283657467412480;"RT @JonnyBlox: David Huston, who's been cast as ""Ghost Kid #3"" in the Five Nights at Freddy's film, has posted an image to his Instagram of…";movie
23;['1625283657278816257'];1625283657278816256;"RT @GLSupremacy__: Question : So would you like to star again to another gl series in the future or movie with each other
#FreenBeck https:…";movie
24;['1625283656821383168'];1625283656821383168;@gilrtaIk I hope so I’m not sure if the flash movie is a part of it though;movie
25;['1625283656733405187'];1625283656733405184;"RT @nminow: #Bales2023FilmChallenge February 13 Watching a movie

Sullivan's Travels: There's a lot to be said for making people laugh. Did…";movie
26;['1625283656443994112'];1625283656443994112;"RT @OniriBoy: That Mario Movie commercial blew my mind and I needed to do this
#Mario #fanart #pixelart #ドット絵 https://t.co/vJDkR89nhV";movie
27;['1625283655756140544'];1625283655756140544;RT @DisneyAPromos: Recent movies from Walt Disney Animation feature a reference to the next movie in their end credits. https://t.co/Cg6s95…;movie
28;['1625283654984388613'];1625283654984388608;RT @DiezOrrico: My alternative movie poster for Everything Everywhere All at Once #EverythingEverywhereAllAtOnce #michelleyeoh https://t.co…;movie
29;['1625283654174887939'];1625283654174887936;RT @asterysms: ratio'd by coraline full movie in hd https://t.co/Sw5QvAfDWA;movie
30;['1625283653185032194'];1625283653185032192;"@StevePender ""Based on a true story"" movie already in the works for the two, lesbian, queer, non-binary, half asian, half black, half hispanic (I know it doesn't add up but math is oppressive) pilots who miraculously land a plane carrying WNBA players.

Who wouldn't watch that?";movie
31;['1625283651784015872'];1625283651784015872;"RT @BTSARMY_Boston: #YetToComeInCinemas has finished with approximately 593 shows in 34 theaters across New England

We hope lots of ARMY e…";movie
32;['1625283651767246853'];1625283651767246848;the f⚡️ movie looks bad,,,,;movie
33;['1625283651138203650'];1625283651138203648;‘Paddington’ Filmmaker Paul King to Direct Tom Holland’s Fred Astaire Movie for Sony (Exclusive) https://t.co/exYnX4pjKQ via @thr;movie
34;['1625283649901051904'];1625283649901051904;"@Jim_Jordan Because you are yelling fire in a movie theater. Your rhetoric is a threat to national security. Your party has unleashed a part of this country that was declared terrorists &amp; we witnessed that on January 6th. Your party is dangerous to democracy.";movie
35;['1625283649317879810'];1625283649317879808;probably going to movie theather tomorrow. wish i'd watch Pearl, but my boyfriend will never accept it. should i break up with him? yes;movie
36;['1625283648869273600'];1625283648869273600;@LiMeiMK12 A movie that doesn't exist;movie
37;['1625283645677223939'];1625283645677223936;RT @tooronlists: Who's gonna play Jack Smith in the Jack Smith Special Council movie? because there will be a Jack Smith Special Council mo…;movie
38;['1625283645182181379'];1625283645182181376;"@thegamersjoint Union X and Dark Road have such great stories that it's a shame they're stuck on mobile.

that said, these stories are so expansive and have so many characters that I feel it would be hard to translate them into one movie or even a remake.";movie
39;['1625283643458588674'];1625283643458588672;RT @TrollywoodX: #Thunivu moves to 5th place Worldwide on Netflix. First for a Tamil movie. ✌️ https://t.co/IviHrzhmxI;movie
