;edit_history_tweet_ids;id;text;intent
0;['1629994719697575942'];1629994719697575936;RT @districtlazo: This is what happens when I put my music into shuffle https://t.co/w1sOQEkvjX;music
1;['1629994719215341570'];1629994719215341568;"RT @yggmin_: Dear
@BIGHIT_MUSIC @HYBEOFFICIALtwt 

Do your job and please investigate the person(s) selling Jungkook's personal information…";music
2;['1629994719081275392'];1629994719081275392;RT @washingtonpost: This ability of music to conjure up vivid memories is a phenomenon well known to brain researchers. It can trigger vivi…;music
3;['1629994718896484352'];1629994718896484352;RT @obxnetflix: like music to my ears 🎶😌;music
4;['1629994718229585920'];1629994718229585920;@AlexDelarge6553 @Lady_FanAccount If you’re every in Orillia, Ontario (his hometown), walk through Tudhope Park, where they have the Gordon Lightfoot sculpture park. So cool, and you can feel his music.;music
5;['1629994718158356481'];1629994718158356480;They're playing great county music, #Raleigh, come support this group;music
6;['1629994714933108738'];1629994714933108736;RT @Absofcknlutely7: Hi @BIGHIT_MUSIC @HYBEOFFICIALtwt we have to investigate who is selling Jungkook's personal information to the bullies…;music
7;['1629994713871679488'];1629994713871679488;RT @RollingStone: J-Hope has announced he would begin the process of serving his mandatory military service, as well as the release of his…;music
8;['1629994713775308800'];1629994713775308800;RT @el_budget: Bleu Davinci was so ASS at rap that the police didn’t believe BMF was a music label and decided to take a deep dive into wha…;music
9;['1629994713733554177'];1629994713733554176;RT @DforQ: Some conversations between The Boyz and The Bs during the 230224 Music Bank Pre-Recording https://t.co/XqlZPnAZab;music
10;['1629994713658064896'];1629994713658064896;"RT @BlackDave: Mint a @KindredHeartsIO and enter a raffle to get an hour with me! 

I threw some music NFTs in the pot too, including this…";music
11;['1629994712823128065'];1629994712823128064;RT @VivziePop: I cannot express how worth the wait this show will be!! Hard at work on a brand new Hotel and a very special story! Full of…;music
12;['1629994712139530241'];1629994712139530240;Need to mix things up? This short mini-course will give you a refresher on sentence openers you can experiment with right away. Play around w/your next writing project to discover how switching things up adds life and music to your prose. https://t.co/VdzCTims05 #amwriting https://t.co/h4PTsa1ICE;music
13;['1629994710893821952'];1629994710893821952;"RT @iHeartRadio: RT TO VOTE!!!

❤️ @Louis_Tomlinson ❤️

Vote using these hashtags: #Louies #BestFanArmy #iHeartAwards
And vote on: https://…";music
14;['1629994710512160768'];1629994710512160768;RT @ogeto_marion: Came across and remembered Lauryn’s interview where she explains why she didn’t release her 2nd album. So much happened a…;music
15;['1629994709702651905'];1629994709702651904;@yeosangschivken i stanned them in the past their music is not for me;music
16;['1629994709568598016'];1629994709568598016;RT @PHLEaglesNation: Did You Know: CJ Gardner-Johnson is also a rapper on the side. His music YouTube channel “Ceedy Deuce” has 4 tracks wi…;music
17;['1629994709023326210'];1629994709023326208;"RT @harbor_jjk: For 10 years Jungkook has prioritized the group &amp; the commercial success of BH before his own dreams and ambitions of wanti…";music
18;['1629994708876369921'];1629994708876369920;@psychonip My brother, Rowdy, a.k.a. King N.I.P. Brother, I am not sure if you remember me or not, but we met and did a little music together back in 1988-1989, when you lived in Key West, Florida. You came over to my place a few times, hung out and we played ball a few times, too.;music
19;['1629994707731513345'];1629994707731513344;"RT @RecordingAcad: After J-Hope’s studio album 'Jack in the Box,' Jung Kook’s collaboration with Charlie Puth on ""Left and Right,"" Jin’s si…";music
20;['1629994705994801153'];1629994705994801152;"RT @Basseyworld: Jacob looks like one of those white UK soul/R&amp;B singers that never really made it mainstream but all real music heads fuck…";music
21;['1629994705814528000'];1629994705814528000;@M0UNTAINDEWP1SS it reminds me of the boys :( we saw a the cure cover band at the treehouse and ever since their music reminds us all of each other. friday im in love and boys dont cry are for the boys :((;music
22;['1629994705030352896'];1629994705030352896;"RT @thehobilab: Hello @BIGHIT_MUSIC @HYBEOFFICIALtwt @UMG @GeffenRecords 
Please open a digital store and allow pre-orders for #jhope's #on…";music
23;['1629994702341824512'];1629994702341824512;"RT @sounds_of_cheol: ""although you can't be happy everyday, still i hope you are happy whenever you look at me or listen to my music""

🥹🥺🤍…";music
24;['1629994701758795777'];1629994701758795776;"RT @WangYiboUSA: Marvel at actor Wang Yibo’s  (#HiddenBlade) modern dance performance of his own song “Just Like Sunshine”. 

Full vid:
▶️h…";music
25;['1629994701251309568'];1629994701251309568;"RT @beyoncegarden: Beyoncé had men, racists, &amp; the entire country music industry HEATED okay😭😭😭 https://t.co/NKyvDG3yGy";music
