;edit_history_tweet_ids;id;text;intent
0;['1626370842069172227'];1626370842069172224;"@kalyani_saxena -solving a puzzle 
- creating (art, crafts, writing)
- reading 
- dancing 
- listening to music &amp; singing 
- collecting things 
- watching a favorite movie 
- audiobooks";music
1;['1626370841326780418'];1626370841326780416;@TL_terroriza Fucking sign holder dropped his ass. Was like a classical music stand.;music
2;['1626370841142509571'];1626370841142509568;"RT @thanx_bb: BAMBAM GM 17FEBRUARY
I love BAMBAM (@BamBam1A  #뱀뱀 #BamBam) music #SlowMo is the B album title track, #WhoAreYou (feat.SEULGI…";music
3;['1626370840722919425'];1626370840722919424;"RT @complex_uk: You might be hard-pressed to find a content creator with as much excitement for UK rap than @FlashySillah right now 💯
https…";music
4;['1626370838495633408'];1626370838495633408;@dokidreams oooo thanks! i’ll take a look🥺 their music/stage presence has always been cool!;music
5;['1626370837841412100'];1626370837841412096;"RT @AppleMusic: Celebrate @taylorswift13's birthday with her essentials playlist now. 😻💗🌈🌸💅🎸🥰1️⃣3️⃣💘🎂✨💋#HappyBirthdayTaylor
https://t.co/fu…";music
6;['1626370837434757120'];1626370837434757120;"@Just_Ace73 What is pass the parcel? /genq 
What we do is hit the piñata and listen to loud Mexican music while our uncles get drunk and sing karaoke lol";music
7;['1626370836289531904'];1626370836289531904;"MUSIC is not all about
MELODIES, sometimes, its all
about MEMORIES..";music
8;['1626370836214206464'];1626370836214206464;RT @bamspics: 'Wavy Baby Music Festival' Behind https://t.co/dtPj4sHS60;music
9;['1626370835601670151'];1626370835601670144;"RT @iHeartRadio: 📹 @bts_bighit // @BTS_twt 📹

Vote using these hashtags: #YetToCome #BestMusicVideo #iHeartAwards
And vote on: https://t.co…";music
10;['1626370832493875200'];1626370832493875200;"RT @iHeartRadio: RT TO VOTE!!! 

❤️ @BLACKPINK ❤️

Vote using these hashtags: #Blinks #BestFanArmy #iHeartAwards
And vote on: https://t.co/…";music
11;['1626370832409952256'];1626370832409952256;"RT @iHeartRadio: 📹 @bts_bighit // @BTS_twt 📹

Vote using these hashtags: #YetToCome #BestMusicVideo #iHeartAwards
And vote on: https://t.co…";music
12;['1626370830954557440'];1626370830954557440;"RT @stymead: All Drama
A Lot of Allegations
Even More Scandals 
A few Arrests

And his music sucks 🔥 https://t.co/GxLW1zhhM5";music
13;['1626370827628290048'];1626370827628290048;RT @kiracantmizz: REAL MUSIC IS WINNING https://t.co/wVd0Djr2NT;music
14;['1626370827339051008'];1626370827339051008;RT @billboard: .@JYPETWICE unveiled the tracklist for their 12th mini album, ‘Ready to Be’ https://t.co/pZdrDqy2St;music
15;['1626370825455824898'];1626370825455824896;"RT @BIGHIT_MUSIC: [기사] #BTS’ #SUGA to Make History With Upcoming Solo Tour
https://t.co/xns4gfOKLu";music
16;['1626370825430474755'];1626370825430474752;RT @loius23: https://t.co/ro0ieQxB5O CKay 😏;music
17;['1626370824809725953'];1626370824809725952;"RT @partywithdirty: GIVEAWAY: TWO (2) #SXSW 2023 MUSIC WRISTBANDS ($298 VALUE)

How do you win?

1) RT this

2) Follow @partywithdirty on T…";music
18;['1626370824465956864'];1626370824465956864;"RT @Iiliworld: #LISA appeared in wizkhalifa's music video for Paris fashion week 

📎 https://t.co/PmXrXUPQGR
 https://t.co/x5AIMVWrCb";music
19;['1626370824306319361'];1626370824306319360;"#SongOfTheDay / #ChansonDuJour

@SunsetSons  : Rum &amp; Coca Loca

Love this song  and love this band 😍😍😍

https://t.co/TUVSARdH7j

#newmusic #ukmusic  #TrackOfTheDay #music #Musician  #musiclovers #radio #Newmusicalert #SunsetSons #Rumandcocaloca https://t.co/lBjftu1koc";music
20;['1626370823379460096'];1626370823379460096;"RT @partywithdirty: GIVEAWAY: TWO (2) #SXSW 2023 MUSIC WRISTBANDS ($298 VALUE)

How do you win?

1) RT this

2) Follow @partywithdirty on T…";music
21;['1626370822079401984'];1626370822079401984;Bro the music for the video is hilarious 😂😂😂😂 https://t.co/gJdGPqN2Kc;music
22;['1626370821806780417'];1626370821806780416;"RT @CCMAawards: ▪️Mubeat Giveaway▪️
'Music Core Pre-Voting [Ep. 790]'🏆

🏅 300 beats

Rules ʕ⁠´⁠•⁠ᴥ⁠•⁠`⁠ʔ
⑆ Must follow 
@CCMAawards

⑆ Like…";music
23;['1626370821215117312'];1626370821215117312;"RT @arcadia_grey: TOUR STARTS TODAY!!!!!! We play Pittsburgh with @pollyannanj and @pictoriavark at mr. roboto! 

Doors at 7. Music at 8. h…";music
24;['1626370820665933824'];1626370820665933824;"RT @RollingStone: ""My problem with Trump supporters is that they are stupid and ignorant and uneducated, and just wrong. What can I tell yo…";music
25;['1626370820410064897'];1626370820410064896;"RT @hanniyeong: 🪧 ⌜ wtb | lfs | lf ph ⌟ ⋯
༶ #hanniyeong_wants ◡̈ 

🏹 newjeans omg haerin weverse japan, aladin, yes24, music korea, weverse…";music
26;['1626370820263284738'];1626370820263284736;RT @harrylitman: Boom there it is! Arguably second in culpability only to trump, he has danced through the raindrops with effective lawyeri…;music
27;['1626370820129054720'];1626370820129054720;@LovecraftLuci You ‘ve got a great sense  or a flair for selecting rock music😘😘😘;music
28;['1626370819940032513'];1626370819940032512;"RT @partywithdirty: GIVEAWAY: TWO (2) #SXSW 2023 MUSIC WRISTBANDS ($298 VALUE)

How do you win?

1) RT this

2) Follow @partywithdirty on T…";music
29;['1626370817079607302'];1626370817079607296;Test leader enter score main music mouth represent concern fish others. https://t.co/vOUncOnxIT;music
30;['1626370816886640640'];1626370816886640640;"📢VOTE FOR LEFT AND RIGHT

🗳️1000 REPLY
🗳️1000 RT

I vote #LeftandRight for #BestMusicVideo at the #iHeartAwards🏆

Vote on the website too:
🔗https://t.co/Hu0aOirRW8
🌐: 🇺🇲🇨🇦🇲🇽🇦🇺🇳🇿  https://t.co/V2Jeeze7jV";music
31;['1626370816182190081'];1626370816182190080;"RT @Al__Quraan: “If you love food, start fasting; If you love sleeping, start waking up for Tahajjud; If you love money, start giving more…";music
32;['1626370816047808512'];1626370816047808512;RT @wizkhalifa: Wiz Working On New Music Pt.2 https://t.co/2W1784L0t9;music
33;['1626370815980720128'];1626370815980720128;hamza en mode Yeat c’est fort  https://t.co/KhZ2zKPQzB;music
34;['1626370814554828800'];1626370814554828800;"Kanyes music wasn’t specifically inclusive until like yeezus before that it was purely pro black &amp; purely hip hop from yeezus to donda was pandering and mediocre yes my point being before yeezus it was just an after effclect that white people and rich people gravitated to him https://t.co/6vpUSUl74l";music
35;['1626370813950664706'];1626370813950664704;"If you make a ""relaxing music from [game]"" compilation and put a combat track in I think you're going to spend 20 years in purgatory for that";music
