;edit_history_tweet_ids;id;text;intent
0;['1622746962750578688'];1622746962750578688;"RT @malik_mark: Channel flicking and stumbled across a Welsh language tv show.
What a beautiful sounding language! I don't understand a wor…";music
1;['1622746962519883779'];1622746962519883776;"I hate when people say ""this group is the little sister/brother of this group"",or""this group have the same kind of music""etc... Especially when it's with a group i'm not a fan of,For me, none K-pop groups are alike, they all have different characteristics,so just stop comparing https://t.co/eBgsaLqxy8";music
2;['1622746961987219457'];1622746961987219456;RT @LeaksBlockchain: My boy @Ray_Ayala_310 Just dropped a music NFT on @jointhepressure and its 🔥🔥🔥! Great song man! Stoked to be a holder…;music
3;['1622746961324507137'];1622746961324507136;"RT @Tuko_co_ke: ""We're all chasing that big bag bro,"" musician Willy Paul responds to Eric Omondi after the comedian called him out for aba…";music
4;['1622746961110597632'];1622746961110597632;@kylenabecker It’s 2023. People have already seen and lived through the idiotic satanic panic grift a couple times already. Only a complete idiot would buy into the bullshit “demonic/satan is in pop music” again. Grow up.;music
5;['1622746960196247552'];1622746960196247552;RT @swifferupdates: 🔊| @Spotify have created a playlist solely consisting of @taylorswift13 and @sanbenito’s music titled “[speaking non-en…;music
6;['1622746960162865157'];1622746960162865152;"🪐...004
 #sukieprfs 

Sold🍡 3 months spotify thank you for trusting, see you on our next transaction! 🤍

Tags. wts lfb lf Spotify solo affordable cheap mura entertainment music education premium editing apps premium accounts avail legit apps educational apps . https://t.co/1nQhB2hv14";music
7;['1622746959957090305'];1622746959957090304;"RT @minjiiminie: yoonmin au—

jimin is tired, heartbroken, and about to be kicked out from his apartment and on top of that, now there’s a…";music
8;['1622746959210487809'];1622746959210487808;"RT @RuncieDan: Today's artists can release music and build a fanbase without permission. It's hard to do, but it's not impossible.

This gi…";music
9;['1622746958409465857'];1622746958409465856;"RT @kkuromei: #美  ∕ @𝐤𝐤𝐮𝐫𝐨𝐦𝐞𝐢. ♡ ﹔

     pics from last night celebrating #𝟓𝒚𝒓𝒔𝐰𝐢𝐭𝐡𝒎𝒂𝒚 🫰 thank you for inviting me and for continuing to sh…";music
10;['1622746956899717120'];1622746956899717120;I'm voting for #LeftandRight for #BestMusicVideo at the #iHeartAwards! RT to vote or you can vote here too https://t.co/16otaqleBI;music
11;['1622746956799025154'];1622746956799025152;"RT @DepressedVTuber: Hi, I'm Dee, and I'm ruining a surprise~

I wanna do something cool before I debut, so I'm producing four music tracks…";music
12;['1622746956635205632'];1622746956635205632;@catturd2 Was all about people with mental issues, wasnt even bout music;music
13;['1622746956559749121'];1622746956559749120;RT @blueblrdhoneyy: she literally opened for harry at moody before the show and these are her likes, BE SO SERIOUS, he gave you such an inc…;music
14;['1622746955070988288'];1622746955070988288;"This music video will always be a vibe 

Her name is Julieta Venegas https://t.co/b9G5URJdis";music
15;['1622746952017362945'];1622746952017362944;@LilBibby_ There is so much music you should have dropped by now, your holding out to make more money off fans desperate to hear more. It’s gross.;music
16;['1622746951815946241'];1622746951815946240;"Pretty sure I'm done with music. 
Open to selling my mic , my interface , and yamaha monitors";music
17;['1622746951815929857'];1622746951815929856;RT @twilightreborn: music for a sushi restaurant: https://t.co/jjcoeJUPGV;music
18;['1622746951690092546'];1622746951690092544;RT @NdukaEbubeDike: You know what? Even if it was Satan worship, there's nothing wrong with that. The Grammy awards is not a Christian even…;music
19;['1622746951593623552'];1622746951593623552;RT @IAMTOMMACDONALD: Exposing HOLLYWEIRD. There’s some evil stuff going on at a HIGH LEVEL in the music industry. Agree or Nah? 🤔🤔🤔 https:/…;music
20;['1622746950893285376'];1622746950893285376;"RT @Faburin: I feel extremely emotional, i'm so happy i got to experience Crush 40 music in real life ;_;

if you saw a huge shadow plushie…";music
21;['1622746947982446595'];1622746947982446592;"RT @RaykoXV: life is a dance floor
god is the dj
love is the music https://t.co/lQ7CZrgxT5";music
22;['1622746947713916928'];1622746947713916928;swept the boy troy grammys https://t.co/Uq7k1u16ZL;music
23;['1622746946178801667'];1622746946178801664;"@sugamihoney Hi @RecordingAcad, how about when you present a nominee for Best Music Video, you use an image of the actual Music Video that was nominated...
This is NOT the correct image from #BTS #YetToCome nominated MV.";music
24;['1622746945910366210'];1622746945910366208;RT @Tinnywiz_01: @Yemyte19 @GucciStarboi Categorically I can tell he doesn’t 😂 Baba literally turned American Music Award down despite bein…;music
25;['1622746945654599681'];1622746945654599680;I found 2 artists this week that are perfect I love music and I LOVE Spotify for knowing me;music
26;['1622746945143074817'];1622746945143074816;Lmao Music struggles is so bitter;music
27;['1622746944144609281'];1622746944144609280;"RT @KSHB41: 'Usually it's Meek Mill': Patrick Mahomes talks pregame music, more ahead of Super Bowl. #Chiefs41 #ChiefsKingdom

https://t.co…";music
28;['1622746943477919744'];1622746943477919744;"@siwaliy_BowBam @BamBam1A @BAMBAMxABYSS @GOT7 Skrrt Skrrt
BAMBAM GM 07FEBRUARY🌞🐍
Have a good day everyone ✌️
I'm like music 🎶#SlowMo,#WhoAreYou and #WheelsUp music 🎼by #BamBam @BamBam1A @BAMBAMxABYSS it's because a lots and nice.[#GOT7 @GOT7 ]";music
29;['1622746943284776961'];1622746943284776960;"#NowPlaying 
Jenny Stevens and The Empty Mirrors (@MirrorsEmpty) (@the_ukulelegirl) - The Sound of Rain
Listen Here: https://t.co/0ljlTYbGLX
 #GTVRadio #submit #music";music
30;['1622746941556948992'];1622746941556948992;"Court Case on 11 November 2020 The Government told me their ideas to establish a music committee, like Jenny Morris stated National Cultural Policy, Revive with APRA AMCOS. 

I was first person to know about it National Cultural Policy, Revive. 

https://t.co/UTGJh7z9c3";music
31;['1622746941149831169'];1622746941149831168;"I feel bad for artists that sold the rights to their songs and then they end up on a Cadillac commercial.

But then I think, at least it's a Cadillac.

Then I feel bad again because someone sold their soul for a Kia commercial.

#Music";music
32;['1622746940810067971'];1622746940810067968;"RT @Revolvermag: 🤯 DOJA CAT plans to get a band together and start making ""raw, unfiltered hardcore punk"" https://t.co/2kLbNOxvuf https://t…";music
33;['1622746940617396225'];1622746940617396224;"RT @svtbillboard: [#FIGHTING ITUNES UPDATE]

Total #1 regions: 23 🔥
Total entries: 50 😍

'Fighting' is now trending in 50 regions Worldwide…";music
34;['1622746940239650819'];1622746940239650816;"RT @TonyBleh_: Link to the full song big man 😌

https://t.co/59H9GyrKg1";music
35;['1622746939522711553'];1622746939522711552;"RT @translatingTXT: [230206] #TAEHYUN Weverse 

“the billboard 200 #1 still hasn’t hit me yet
to begin with, i want to thank our moas who g…";music
36;['1622746939253989377'];1622746939253989376;"RT @FarmGirlCarrie: Satanism in the music industry is just a crazy Q Anon conspiracy theory…

Meanwhile at the Grammys…

Courtesy: Patriots…";music
37;['1622746938126004224'];1622746938126004224;RT @kikiinotkim: I miss the way music made me feel in high school.;music
38;['1622746937488297985'];1622746937488297984;"RT @JJK_VotingTeam: Please give me : 

🗳️600 REPLIES
🗳️1000 RT

Jungkook sing Attack on Bangtan😎

I’m voting for #LeftandRight as the #Best…";music
39;['1622746936921956353'];1622746936921956352;@Sta7vy SHE ISSS AND HER VOICE AND MUSIC UGH;music
40;['1622746936884305922'];1622746936884305920;"RT @AnittaPress: GRAMMY-winner pop princess Kim Petras reveals she wants to collaborate with Anitta.

""I love Anitta's music, 'Envolver' is…";music
41;['1622746936850714625'];1622746936850714624;RT @swifferupdates: 🔊| @Spotify have created a playlist solely consisting of @taylorswift13 and @sanbenito’s music titled “[speaking non-en…;music
42;['1622746935303065604'];1622746935303065600;"@GenXAthletics Me too Jeremy. I do like to think of dancing as a metaphor for being present. 

PJ's self-talk: enjoy the dance. Enjoy THIS dance. It's not like you want the music to end!";music
43;['1622746933860114432'];1622746933860114432;"@_abena101 the music is going so hard it's hilarious like what the fuck is that doing there x""D";music
44;['1622746933814083584'];1622746933814083584;Now on air :  Nina Nesbitt - Pressure Makes Diamonds (Clean Edit)  #Hitmusic  #NewMusicFriday #music #soundcloud  #newmusic #newmusicfriday #spotify  @officialcharts @YouTube @BRITs;music
45;['1622746933575184384'];1622746933575184384;"Album Donations 
* Albums purchased as donations will not be delivered to purchasers. 
* Album donations are non-refundable.

Ktown4u Donations
https://t.co/byNjAyWMX7

Apple Music Donations
https://t.co/oczvfbauU0

#황민현 #민현 #HWANGMINHYUN  #황민현미니1집 #Truth_or_Lie https://t.co/rnwSvk78ma";music
46;['1622746933491105792'];1622746933491105792;H.G Rambo - Snap Feat H.G Donye x King Charles FNYK x H.G $wagg (Music V... https://t.co/TvxoT0gaTS via @YouTube trneding almost 50k we different 🚨🚨🚨;music
