;edit_history_tweet_ids;id;text;intent
0;['1623834125810409474'];1623834125810409472;@ROBPUTSINWORK JB sounds almost everywhere, every day possibly every hour. Respectfully for QC, they don't have the same audience as JB or Pop music in general.;music
1;['1623834125638533120'];1623834125638533120;RT @UpdateHLD: Harry with Molly and baby Georgie behind the scenes of the Late Night Talking music video. https://t.co/qqQZcSSoDN;music
2;['1623834125462274058'];1623834125462274048;Does Anybody Really Know What Time It Is? (2002 Remaster): https://t.co/hRq4Nj60US;music
3;['1623834125361717248'];1623834125361717248;"RT @jeffstorobinsky: American composer Burt Bacharach has passed away at age 94. May his memory be a blessing

Little known fact, he compos…";music
4;['1623834124829220864'];1623834124829220864;"RT @psychotronica_: Omni: The New Frontier 
1981 / United States / Andrew Carl Wilk

Electronic music pioneer Suzanne Ciani conjures the so…";music
5;['1623834122929188865'];1623834122929188864;"RT @Maj86496036: $POVT @PhilOverdrive is bringing music to #solana. 
Ca:PhiLR4JDZB9z92rYT5xBXKCxmq4pGB1LYjtybii7aiS #Music #NFT  DYOR! 😤😤…";music
6;['1623834122371346433'];1623834122371346432;RT @platinumvibes8: #NowPlaying on #wpvr :  54321 by @kingandprince_j Listen via free iHeart app or online at https://t.co/UkAA9nn8Bp or ht…;music
7;['1623834122157449216'];1623834122157449216;"RT @seokjin_halo: BUMZU, who worked on Abyss with Seokjin, said ""Jin has an overwhelming desire to share his inner self through music""and S…";music
8;['1623834121679122433'];1623834121679122432;RT @hopsin: New music video on Friday 😅😅 if we can even call it that. Honestly, I don’t know what the hell it is. But it’s FIRE! That’s all…;music
9;['1623834121150537728'];1623834121150537728;"You Were Born To Win. Ms. Juliet Henry Stream Today On Her Program "" Global View "" From 6pm To 8pm Speaking On International News, Music, And More. Also, Find Us On TuneIn Radio App. As Always Tune In And Enjoy. God Bless. https://t.co/GsVfng8oLa https://t.co/oVuO2ASHVf";music
10;['1623834120899137536'];1623834120899137536;"RT @kirdpan: มาแล้ว
NANON - สิ่งมหัศจรรย์ที่ไม่มีรูปแบบ (Unidentified Wonder) 

Official MV Out Now on Youtube Channel : RISER MUSIC

https…";music
11;['1623834120488120320'];1623834120488120320;"@d_thog @BamBam1A @BAMBAMxABYSS BAMBAM GM 10FEBRUARY
I listen to #SlowMo is the B album title track, #WhoAreYou (feat.SEULGI) and #WheelsUp (feat.Mayzin) by #BamBam @BamBam1A . His music is so good @BAMBAMxABYSS";music
12;['1623834120194342912'];1623834120194342912;I don’t think I can ever get over this song. It’s one of the most beautiful songs I’ve heard all my life.  https://t.co/EC1C3R5tvY;music
13;['1623834118156066816'];1623834118156066816;RT @SowmyaK: Some great music docs: Summer of Soul, The Black Godfather, Quincy;music
14;['1623834117690503169'];1623834117690503168;"RT @wfuv: One of the greatest American composers, the legendary #BurtBachrach has died at age 94. Never underestimate his legacy; his music…";music
15;['1623834116411236352'];1623834116411236352;I'm voting for #BTSARMY for #BestFanArmy at the #iHeartAwards! RT to vote or you can vote here too https://t.co/pXlYygiSCE;music
16;['1623834116322910212'];1623834116322910208;"RT @MaliFlor21: Votemos en digital Music Library TOP40 semana 5!!

• Turn Off The Alarm 
•  พร้อมทำแทนได้ทุกอย่าง (Ost.TANMAN) 

👉   https:…";music
17;['1623834116293632000'];1623834116293632000;"Sad to hear of the passing of Burt Bacharach.
As a young kid, I saw Casino Royale &amp; was struck by its surreality (very weird, but it had 5 different directors). I was also stuck by the music by BB
https://t.co/IMgCy42qhf";music
18;['1623834116067061773'];1623834116067061760;"RT @PopBase: Rihanna talks about the kind of music she’s creating. 

 https://t.co/SQhsYO45sF";music
19;['1623834115995844609'];1623834115995844608;RT @23luvr: all i do is listen to music and pretend i am not real;music
20;['1623834115433701377'];1623834115433701376;"RT @BandedFuture: 🌮All You Can Eat Tacos
🎵Live Concert
🏆Giveaways
🕹&amp; Games

Unlimited Taco &amp; Music Fest- Buy tickets at https://t.co/LbG6St…";music
21;['1623834114565591049'];1623834114565591040;RT @UpdateHLD: Harry with Molly and baby Georgie behind the scenes of the Late Night Talking music video. https://t.co/qqQZcSSoDN;music
22;['1623834114435731456'];1623834114435731456;"RT @kchartsmaster: 20th Korean Music Awards — Song Of The Year Nominees:

""TOMBOY"" by (G)I-DLE
""NO PAIN"" by Silica Gel
""Event Horizon"" by Y…";music
23;['1623834114154528769'];1623834114154528768;RT @outrageouswell: Sharing music is sharing your soul.;music
24;['1623834114074857472'];1623834114074857472;RT @katiejorobinson: 😎I'll be playing live music for Friday Flight Night at The HUB Daleville. This Friday at 7PM! Come and sample lots of…;music
25;['1623834113118437377'];1623834113118437376;God I love latin music 😫😍;music
26;['1623834112367767552'];1623834112367767552;"RT @Lewchube: new music for Pokemon GO in months, and it is still HORRIBLY compressed jesus christ

we know the team has been made aware of…";music
27;['1623834110962671624'];1623834110962671616;RT @LayahHeilpern: Why is everything on Netflix garbage? I feel this is purposely done to lower the quality of the human experience. Like t…;music
28;['1623834110060888065'];1623834110060888064;"[Your Love Keeps Lifting Me] Higher &amp; Higher https://t.co/jvlVPG4YZq via @YouTubeMusic";music
29;['1623834109914087425'];1623834109914087424;RT @C0lDtrip: And that’s why i like a variety of music 😭💕 i listen to shit you wouldn’t think i listen to;music
30;['1623834109846908928'];1623834109846908928;In a second life, I want to come back with the same talent this cat has when listening to music. https://t.co/eAymV9QN9T;music
31;['1623834109075234818'];1623834109075234816;"RT @AcidGrandads: Posting a dance music artefact on the internet each day #76

Flyer: Hypnosis at Rayzels, Bletchley. 1991. https://t.co/3C…";music
32;['1623834108890607616'];1623834108890607616;"RT @BuffWoofer: Song of the day!

Foster The People - Houdini (Video) https://t.co/HvWpFkaYIu via @YouTube 

#FosterThePeople #Houdini #Mus…";music
33;['1623834108857290756'];1623834108857290752;"RT @_RapperJK: 🗳️ BEST MUSIC VIDEO (iHeart)

GOAL: 500 replies; 500 rts

I vote #LeftandRight  for #BestMusicVideo at the #iHeartAwards htt…";music
34;['1623834107489968128'];1623834107489968128;"RT @FootballTalkHQ: 🗣️| ""I am still a God. I am still number 1. I'm back now, and the music will change. The only thing I've lost in these…";music
35;['1623834103924637696'];1623834103924637696;@Mio_is_waifu @Octa_Music Now I ain't a kid anymore, but if I was I'd be saying zooweemama 🥵🥵🥵;music
36;['1623834103903580165'];1623834103903580160;RT @pinkfloyd: Today in 1970, the Zabriskie Point soundtrack was released. This picture is from the climatic end of the film, which uses Pi…;music
37;['1623834103672971265'];1623834103672971264;RT @paradise_Ryo: I've decided to quit escort job by July. The reason is to have more time for music. For the future I have to work hard. S…;music
38;['1623834103509397509'];1623834103509397504;"BUSINESS CARD GAMING 👨‍💻
#g_graphics123 #graphicdesign #service #digitalmarketing #business #freelance #client #trending #art #technology #uk #nigeria #europe #africa #asia #usa #love #music #arabia  #modern #styles #PLAYSTATION #GAMING #XBOX #PCGAMING #INSPIRE
FOLLOW US FOR MORE https://t.co/ydlv91uaVk";music
39;['1623834103454871552'];1623834103454871552;"RT @AppleMusic: run this town.
@rihanna @RocNation @NFL @NFLonFOX #SBLVII #AppleMusicHalftime

https://t.co/wmivMVgqWc https://t.co/RtZLwKI…";music
40;['1623834102750404608'];1623834102750404608;"RT @kingandprince_j: #KingandPrince
#kingandprince_j
#ReSense

     ✨::::::::::::::👑::::::::::::::💿

                 King &amp; Prince…";music
41;['1623834102272065541'];1623834102272065536;@Riflemanscreed2 Steely Dan is one of the best. Their music is still awesome to this day. Very creative!;music
42;['1623834100946575362'];1623834100946575360;and also our parents music wasn’t no better. “Olivia” by The Whispers was bout her selling pussy, it just sound good;music
43;['1623834100883722240'];1623834100883722240;RT @bashbossanova: this is pretty bitch music so if it’s not hitting then…;music
44;['1623834099151511552'];1623834099151511552;Ed Sheeran - Photograph (Lyric Video) | @scoopit https://t.co/0FDMF6ygAL;music
45;['1623834099038445568'];1623834099038445568;"Faranak’s Life Story Through Her Music https://t.co/udK2QprTav
#greece #greek #greekcitytimes https://t.co/RAHjIooTLl";music
