;edit_history_tweet_ids;id;text;intent
0;['1622384575627272197'];1622384575627272192;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
1;['1622384575531081728'];1622384575531081728;"RT @RecordingAcad: Congrats Best Music Video winner - ""All Too Well: The Short Film'' @taylorswift13 #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
2;['1622384575514132480'];1622384575514132480;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
3;['1622384575409451009'];1622384575409451008;"@scottculkin @ClaudetteGGibs1 My VERY conservative Mennonite mother loved Harry &amp; we had him on vinyl. I grew up with a strange amalgam of bad cowboy music, hymns, Bach &amp; Belafonte. 😂

https://t.co/VOwX4ydInZ";music
4;['1622384575250063360'];1622384575250063360;"RT @RecordingAcad: Congrats Best Music Video winner - ""All Too Well: The Short Film'' @taylorswift13 #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
5;['1622384574939414529'];1622384574939414528;RT @TSTheErasTour: 🚨| Taylor Swift just won Best Music Video at the #GRAMMYs https://t.co/0oUX3iC0jU;music
6;['1622384574520074241'];1622384574520074240;RT @celestialswiftt: THE BEAUTY OF ALL TOO WELL MUSIC VIDEO https://t.co/XUl5i8Euum;music
7;['1622384574398341120'];1622384574398341120;"RT @Imjaebabie: ""why do you like korean music if you can't understand the words""  homie i grew up listening to fall out boy.";music
8;['1622384574343815168'];1622384574343815168;Taylor Swift’s All Too Well: The Short Film wins Best Music Video.  #GRAMMYs    🤘🤘;music
9;['1622384574297784320'];1622384574297784320;"RT @btschartstudio: armys, don’t forget to vote BTS for the “Favorite Music Group” at the 2023 Kids’ Choice Awards!

✅ vote in ALL 31 categ…";music
10;['1622384574268579840'];1622384574268579840;"RT @TayliviaTeam: 🏆 | @Taylorswift13 has won “Best Music Video” for “All Too Well: The Short Film” at the 2023 #GRAMMYs 

This is her 2nd w…";music
11;['1622384574104801280'];1622384574104801280;"RT @guoxigirl: keep sharing hobi's music
https://t.co/x26h9pAf39";music
12;['1622384573991485440'];1622384573991485440;RT @chartdata: #GRAMMYs Best Music Video Winner: All Too Well: The Short Film by @taylorswift13;music
13;['1622384573958000641'];1622384573958000640;"RT @RecordingAcad: Congrats Best Music Video winner - ""All Too Well: The Short Film'' @taylorswift13 #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
14;['1622384573886697474'];1622384573886697472;RT @celestialswiftt: THE BEAUTY OF ALL TOO WELL MUSIC VIDEO https://t.co/XUl5i8Euum;music
15;['1622384573844701184'];1622384573844701184;ALL TO WELL BEST MUSIC VIDEO;music
16;['1622384573467459584'];1622384573467459584;RT @TheSwiftSociety: 🏆| ‘ATW: Short Film’ won 'Best Music Video’ at the 2023 #GRAMMYs! https://t.co/gF1xnCMakb;music
17;['1622384573320687616'];1622384573320687616;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
18;['1622384573278560256'];1622384573278560256;RT @TheSwiftSociety: 🏆| ‘ATW: Short Film’ won 'Best Music Video’ at the 2023 #GRAMMYs! https://t.co/gF1xnCMakb;music
19;['1622384572959952896'];1622384572959952896;RT @chartdata: #GRAMMYs Best Music Video Winner: All Too Well: The Short Film by @taylorswift13;music
20;['1622384572758458368'];1622384572758458368;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
21;['1622384572536348672'];1622384572536348672;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
22;['1622384572523597827'];1622384572523597824;RT @LaPuercaylor: ‘All Too Well: The Short Film’ ha ganado Best Music Video en los #GRAMMYs https://t.co/5Sn8JCFlP7;music
23;['1622384572515389440'];1622384572515389440;RT @TheSwiftSociety: 🏆| ‘ATW: Short Film’ won 'Best Music Video’ at the 2023 #GRAMMYs! https://t.co/gF1xnCMakb;music
24;['1622384572448243712'];1622384572448243712;"RT @RecordingAcad: Congrats Best Music Video winner - ""All Too Well: The Short Film'' @taylorswift13 #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
25;['1622384572116639746'];1622384572116639744;"RT @bts07ddaeng: BTS noms this year at Grammys

Best Pop Duo/Group Performance: Coldplay X BTS My Universe

Best Music Video: BTS Yet To Co…";music
26;['1622384572012060673'];1622384572012060672;RT @TSTheErasTour: 🚨| Taylor Swift just won Best Music Video at the #GRAMMYs https://t.co/0oUX3iC0jU;music
27;['1622384572003401729'];1622384572003401728;RT @TheSwiftSociety: 🏆| ‘ATW: Short Film’ won 'Best Music Video’ at the 2023 #GRAMMYs! https://t.co/gF1xnCMakb;music
28;['1622384571978235908'];1622384571978235904;RT @tracklist: 🚨 “All Too Well: The Short Film”, de Taylor Swift, venceu o #Grammys de “Best Music Video”. https://t.co/JaWoYZoZkB;music
29;['1622384571835899904'];1622384571835899904;RT @chartdata: #GRAMMYs Best Music Video Winner: All Too Well: The Short Film by @taylorswift13;music
30;['1622384571764326415'];1622384571764326400;RT @taylornation13: #AllTooWellTheShortFilm is so short, forgetting is so long. And we’ll never forget this year’s BEST MUSIC VIDEO AT THE…;music
31;['1622384571743621120'];1622384571743621120;"RT @btschartstudio: armys, don’t forget to vote BTS for the “Favorite Music Group” at the 2023 Kids’ Choice Awards!

✅ vote in ALL 31 categ…";music
32;['1622384571688812545'];1622384571688812544;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
33;['1622384571617579009'];1622384571617579008;RT @taylornation13: #AllTooWellTheShortFilm is so short, forgetting is so long. And we’ll never forget this year’s BEST MUSIC VIDEO AT THE…;music
34;['1622384571407892480'];1622384571407892480;"RT @RecordingAcad: Congrats Best Music Video winner - ""All Too Well: The Short Film'' @taylorswift13 #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
35;['1622384571286278146'];1622384571286278144;RT @taylornation13: #AllTooWellTheShortFilm is so short, forgetting is so long. And we’ll never forget this year’s BEST MUSIC VIDEO AT THE…;music
36;['1622384570938310657'];1622384570938310656;RT @LaPuercaylor: ‘All Too Well: The Short Film’ ha ganado Best Music Video en los #GRAMMYs https://t.co/5Sn8JCFlP7;music
37;['1622384570938101760'];1622384570938101760;RT @taylornation13: #AllTooWellTheShortFilm is so short, forgetting is so long. And we’ll never forget this year’s BEST MUSIC VIDEO AT THE…;music
38;['1622384570707623937'];1622384570707623936;"RT @RecordingAcad: Congrats Best Contemporary Christian Music Album winner - 'Breathe' @MavCityMusic #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
39;['1622384570552254465'];1622384570552254464;RT @taylornation13: #AllTooWellTheShortFilm is so short, forgetting is so long. And we’ll never forget this year’s BEST MUSIC VIDEO AT THE…;music
40;['1622384570506018816'];1622384570506018816;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
41;['1622384570422251520'];1622384570422251520;RT @PopCrave: ‘All Too Well: The Short Film’ wins Best Music Video at the 2023 #GRAMMYs https://t.co/KN47ibmJFy;music
42;['1622384570153705474'];1622384570153705472;"Grammy Awards 2023: Everything to Know About Music's Biggest Night https://t.co/SVeESvhZkt via @people 
#Grammys #Grammys2023";music
43;['1622384569985933313'];1622384569985933312;RT @PopCrave: ‘All Too Well: The Short Film’ wins Best Music Video at the 2023 #GRAMMYs https://t.co/KN47ibmJFy;music
44;['1622384569956864001'];1622384569956864000;RT @dijoni: Colonialization in the rap music. Black people do not controlled the rap music. If white people do not approve it, it does not…;music
45;['1622384569503879168'];1622384569503879168;ytc is the best music video wdym;music
46;['1622384569407180800'];1622384569407180800;RT @taylornation13: #AllTooWellTheShortFilm is so short, forgetting is so long. And we’ll never forget this year’s BEST MUSIC VIDEO AT THE…;music
47;['1622384569264574467'];1622384569264574464;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
48;['1622384569130356736'];1622384569130356736;RT @corey_erdman: The biggest boxing + country music crossover since undisputed bantamweight champion Lionel Rose’s charting country album:…;music
49;['1622384569013112832'];1622384569013112832;RT @TheSwiftSociety: 🏆| ‘ATW: Short Film’ won 'Best Music Video’ at the 2023 #GRAMMYs! https://t.co/gF1xnCMakb;music
50;['1622384569004576771'];1622384569004576768;RT @ThrowbackTaylor: ATW WON BEST MUSIC VIDEOOO https://t.co/3rjesr0nu2;music
51;['1622384568828416000'];1622384568828416000;RT @chartstswift: “All Too Well (10 Minute Version)” has won the award for “Best Music Video” at the 2023 #GRAMMYs. https://t.co/Y0zO4Nqlwo;music
52;['1622384568580833280'];1622384568580833280;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
53;['1622384568363012097'];1622384568363012096;RT @taylornation13: #AllTooWellTheShortFilm is so short, forgetting is so long. And we’ll never forget this year’s BEST MUSIC VIDEO AT THE…;music
54;['1622384568144740352'];1622384568144740352;https://t.co/Iwu6i65i4c mood;music
55;['1622384567758864384'];1622384567758864384;RT @TSwiftNZ: 🏆 | Taylor Swift has won Best Music Video for ‘All Too Well The Short Film’ at the #GRAMMYs — this is her 12th win and second…;music
56;['1622384567629017088'];1622384567629017088;I’m fucking losing my marbles creating these pieces they are literally fucking everything to me THE perfect music/blorbo crossover a match made in heaven;music
57;['1622384567599472640'];1622384567599472640;RT @tracklist: 🚨 “All Too Well: The Short Film”, de Taylor Swift, venceu o #Grammys de “Best Music Video”. https://t.co/JaWoYZoZkB;music
58;['1622384567523987458'];1622384567523987456;"RT @HarryArgentina: ✨Categorías de los #GRAMMYs de Harry:

•Best Pop Solo Performance 
•Best Pop Solo Album 
•Song of the Year
•Best Music…";music
59;['1622384567263838210'];1622384567263838208;RT @tracklist: 🚨 “All Too Well: The Short Film”, de Taylor Swift, venceu o #Grammys de “Best Music Video”. https://t.co/JaWoYZoZkB;music
60;['1622384567251247104'];1622384567251247104;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
61;['1622384567221997568'];1622384567221997568;RT @jkyoongs: namjoon saying winning a grammy would just be adding another trophy to their shelf and moving on then yoongi saying there's n…;music
62;['1622384566928375809'];1622384566928375808;"Ride the Cyclone is a musical with music, lyrics and book by Jacob Richmond and Brooke Maxwell. It is the second installment in Richmond's ""Uranium Teen Scream Trilogy,"" a collection of three theatrical works, one not yet written, that take place in the exaggerated Uranium City. https://t.co/RIl2JwdXHs";music
63;['1622384566903226370'];1622384566903226368;"reminder that i have a VERY COOL music chat on telegram that u can join called CRITTER CHITTERS where we talk about the weird and wonderful ✨

dm me if u want in 👁️ https://t.co/r4WaTDAlLE";music
64;['1622384566903111680'];1622384566903111680;why would you add a short movie to a music video category? @RecordingAcad https://t.co/oadIUTpmUo;music
65;['1622384566555000832'];1622384566555000832;"NEW SHOW ALERT

Starting Sunday The Jan 22th And Every Sunday From 7pm To 9pm Eastern Time Dirty South Radio Online Presents - Mixtape Sundays - Hosted By Dj Nu-Heffner

You Can Tune At https://t.co/lrTKZsvPYk  SUBMIT Your MUSIC For DJ Nu Heffner Show djnuheffner@gmail.com https://t.co/ncjizYCv45";music
66;['1622384566341337088'];1622384566341337088;"RT @RecordingAcad: Congrats Best Music Video winner - ""All Too Well: The Short Film'' @taylorswift13 #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
67;['1622384566316179456'];1622384566316179456;RT @PopBase: ‘All Too Well: The Short Film’ by Taylor Swift wins the #GRAMMYs award for Best Music Video. https://t.co/dx2nJzyTUZ;music
68;['1622384566282457090'];1622384566282457088;RT @Darmson2: Burnaboy and Angelique Kidjo loosing their Grammy nominations tonight is a good news for African music, we're about to witnes…;music
69;['1622384566081298432'];1622384566081298432;"RT @RecordingAcad: Congrats Best Music Video winner - ""All Too Well: The Short Film'' @taylorswift13 #GRAMMYs
🎶 WATCH NOW https://t.co/OuKk…";music
70;['1622384565972082688'];1622384565972082688;"RT @swifferupdates: 🏆| “All Too Well - The Short Film” has won a Grammy for “Best Music Video”!

- This marks her 12th #Grammys win and her…";music
71;['1622384565972074496'];1622384565972074496;RT @PopBase: Best Music Video #GRAMMYs nominee ‘Yet To Come’ by BTS. https://t.co/wA4Au3dSI1;music
72;['1622384565955305473'];1622384565955305472;RT @PopCrave: ‘All Too Well: The Short Film’ wins Best Music Video at the 2023 #GRAMMYs https://t.co/KN47ibmJFy;music
73;['1622384565875785728'];1622384565875785728;RT @TheSwiftSociety: 🏆| ‘ATW: Short Film’ won 'Best Music Video’ at the 2023 #GRAMMYs! https://t.co/gF1xnCMakb;music
