;edit_history_tweet_ids;id;text;intent
0;['1621659799522787328'];1621659799522787328;RT @Miyolophone: how to make idol music https://t.co/Orl9WKlwyp;music
1;['1621659799510458368'];1621659799510458368;"RT @RollingStone: Rolling Stone names J-Hope as one of the 'Most Stylish Musicians of 2023.'

""Now performing on his own, his style is bigg…";music
2;['1621659798793228288'];1621659798793228288;RT @youngcocoa_: hey jay im still down to make music jus lemme know 😁;music
3;['1621659798226739200'];1621659798226739200;RT @whybeomjun: hello @TeamYouTube, a moment of your time please. we are having a problem regarding the views on TOMORROW BY TOGETHER's new…;music
4;['1621659797677301768'];1621659797677301760;"@heisrema is ready when we're READY!! 🦇

.
.
.
.

#music #afrobeats #rema #remanews #jonzingworld #jonzing #twitter #musicblog #musicnews #jonzingworld #jonzing #entertainment #freshtalent9ja https://t.co/T0we62O6eq";music
5;['1621659797471854592'];1621659797471854592;"RT @iHeartRadio: 💿 @BLACKPINK 💿

Vote using these hashtags: #PinkVenom #FaveSongSampled #iHeartAwards
And vote on: https://t.co/aPueslpaIw…";music
6;['1621659797400727552'];1621659797400727552;RT @Bijan_Cyrus: @electwave_music @sometimesrt @KariJoys @9HUrne5nPVQ7p5h @bellalilli161 @miss_shah__ @kokokarincyo @bell428103 @nsaidian @…;music
7;['1621659796591071233'];1621659796591071232;RT @LilPeeper9: there's something about lil peep's music you can't just stop listening to it like you can listen to just one of his songs o…;music
8;['1621659796196982784'];1621659796196982784;I played the B flat major scale on marimba on chrome music lab and it was….sorta good???;music
9;['1621659795739770880'];1621659795739770880;"RT @platinumvibes8: 📣🌟🎼 WPVR NY PLATINUM VIBES RADIO brings the boom 24/7! See what times you can LISTEN to music from King &amp; Prince on 2/3…";music
10;['1621659794204512259'];1621659794204512256;"RT @EBComms: #ShamelessSelfPromoFriday to show the #WritingCommunity

Drop your #Links, #Book, #Blogs, #Art, #WIP, #URL, #Poetry, #Podcasts…";music
11;['1621659793810137089'];1621659793810137088;"I been vining off the soul music for a good 2 weeks now ❣️ feeling grown &amp; sexy asl 😅";music
12;['1621659791423684609'];1621659791423684608;RT @jordanschnyc: what should the outtro music be?;music
13;['1621659790471569408'];1621659790471569408;@MichaelCforfree @dancemonkey73 Well Gary Numan is special to me because my cousin introduced me to his music before he died in a car accident at 17! I was only 12. He bought me a copy of this album. The music remains bitter sweet to me. https://t.co/QL76dWECda;music
14;['1621659789498384384'];1621659789498384384;RT @Miyolophone: how to make idol music https://t.co/Orl9WKlwyp;music
