;edit_history_tweet_ids;id;text;intent
0;['1630357108712431617'];1630357108712431616;@MegansStats Hopefully she puts out some new good music;music
1;['1630357107554877441'];1630357107554877440;"RT @WolfCapital_: We are proud to announce our 11th artist! 

@WackoSenshi - AKA Wacko is a full-time pixel pusher and 2D animator. 

Wacko…";music
2;['1630357107269672962'];1630357107269672960;RT @CTourtellotte: I co-founded one of the largest music festivals in the country (that was ultimately acquired by MTV) while working a ful…;music
3;['1630357107047546880'];1630357107047546880;RT @parkjimin_95103: @reholic1013 @BIGHIT_MUSIC @HYBEOFFICIALtwt Please restock both versions of 'FACE' album by JIMIN in your stores as it…;music
4;['1630357106619555840'];1630357106619555840;RT @adriana_rkive: This is getting out of hands. Pre-orders shouldn't be sold out. Please restock the FACE albums across all distributors w…;music
5;['1630357106275803136'];1630357106275803136;"RT @VoteWithARMY: 🏆 | #iHeartAwards - #BestMusicVideo 

⏰ | PAST 24 Hours 

1. #YetToCome — 245.4k 
2. Left &amp; Right  — 176.7k
3.…";music
6;['1630357106007089153'];1630357106007089152;@john_wiq I like this One Night in Bangkok chess music video. It's so true. So many nuances.;music
7;['1630357105491480576'];1630357105491480576;"RT @NAS_Spotlight: Check out this week's top 20 on NAS playlists voted by our premium artists. 
@eleanorcollides is No. 1 with 'Breathe Out…";music
8;['1630357104639762433'];1630357104639762432;"RT @1024updates: [📰] Jongho’s new OST ‘바람’ for the drama ‘Our Blooming Youth’ will be released on music platforms today at 6PM KST

#ATEEZ…";music
9;['1630357104426102784'];1630357104426102784;RT @pjm_streaming: Please restock both versions of 'FACE' album by JIMIN in your stores as it's currently sold out and many fans are eagerl…;music
10;['1630357101871611905'];1630357101871611904;"@yongmimitos @bts_bighit @BIGHIT_MUSIC @HYBEOFFICIALtwt This is getting out of hands. Pre-orders shouldn't be sold out. Please restock the FACE albums across all distributors worldwide. All fans of JIMIN should have the opportunity to buy his debut record. Thank you!

@bts_bighit 
@BIGHIT_MUSIC 
@HYBEOFFICIALtwt";music
11;['1630357101166862337'];1630357101166862336;"RT @MonoNeon: And again.. the greatest moment I’ve had thus far playing my music. 🤪Thank you Matthew Silver for farting with me. 🧡💩💛 

“Far…";music
12;['1630357099803996160'];1630357099803996160;RT @adityamtweets: As a duo Seedhe Maut is better cuz a YS track is structured like TA verse - Hook - TY verse - Hook like two individual r…;music
13;['1630357099141013504'];1630357099141013504;"RT @aespa_official: YESUNG 예성 'Floral Sense (Feat. 윈터 of aespa)'

🎧Melon: https://t.co/lk2jRy5s5L 
🎧FLO: https://t.co/0RT9qrCxBm 
🎧genie: h…";music
14;['1630357099052933123'];1630357099052933120;"RT @ThePopTingz: Justin Bieber's wife, Hailey Bieber, posts an Instagram story with the hit ""Calm Down” as music, however she posted the so…";music
